Address,Price,Beds,Baths,Sizes
"16305 Windermere Cir, Southgate, MI 48195","$249,900",4,1.5,"1,539sqft"
"619 N Watkins, Perry, MI 48872","$359,900",4,3,"1,600sqft"
"18480 Ohio St, Detroit, MI 48221","$250,000",3,2.5+,"1,824sqft"
"332 Kinross Dr NE, Rockford, MI 49341","$235,000",3,1.5,"1,053sqft"
"1165 Fairground St, Plymouth, MI 48170","$324,900",3,1,"1,246sqft"
"49881 Jefferson Ct, Shelby Township, MI 48315","$229,900",2,3,"1,320sqft"
"2803 George Dr, Warren, MI 48092","$244,900",3,2,"1,281sqft"
"28316 Universal Dr, Warren, MI 48092","$138,000",2,1.5,"1,250sqft"
"1883 Pine Ridge Ln, Bloomfield Hills, MI 48302","$450,000",3,3.5,"2,351sqft"
"1379 Berkshire Rd, Grosse Pointe Park, MI 48230","$635,000",5,3.5,"3,184sqft"
"448 Wordsworth St, Ferndale, MI 48220","$235,000",3,1,909sqft
"630 S Garfield Ave Unit 101, Traverse City, MI 49686","$340,000",2,2,961sqft
"16841 Yorkshire St, Livonia, MI 48154","$419,900",6,3.5,"2,692sqft"
"378 W Houghton Lk Dr, Prudenville, MI 48651","$249,000",1,1,648sqft
"55701 Worlington Ln, South Lyon, MI 48178","$514,660",4,2.5,"2,110sqft"
"1791 Bowers St, Birmingham, MI 48009","$1,349,000",5,4.5,"3,300sqft"
Oakridge Estates ,"From$273,900",3,2.5,"1,560sqft"
Pheasant Hollow ,"From$308,400",3,2,"1,470sqft"
Pheasant Hollow ,"From$305,400",4,2.5,"1,750sqft"
Pheasant Hollow ,"From$279,900",3,2.5,"1,796sqft"
Pheasant Hollow ,"From$310,400",3,2.5,"1,943sqft"
"4800 7 Mile Rd, Burlington, MI 49029","$135,000",4,1,"2,400sqft"
"5824 W Saint Ignace Rd, Hessel, MI 49745","$149,000",1,1,"1,066sqft"
"1832 N Betsie River Rd, Interlochen, MI 49643","$197,500",3,2,"1,248sqft"
"19821 Kelly Rd, Detroit, MI 48225","$27,500",3,1,869sqft
"406 John Rolfe Dr, Monroe, MI 48162","$149,900",3,1,"1,463sqft"
"14835 Banfield Rd, Battle Creek, MI 49017","$225,000",4,2,"2,016sqft"
"1515 Harding St, Detroit, MI 48214","$179,900",6,3,"2,570sqft"
"8900 E Jefferson 319/320 E Unit 319-20, Detroit, MI 48214","$74,900",2,2,"1,470sqft"
"20413 Ryan Rd, Detroit, MI 48234","$70,000",3,1.5,912sqft
"12333 W Washington Ave, Mount Morris, MI 48458","$122,900",3,1,"1,350sqft"
"41 Maple St, River Rouge, MI 48218","$124,900",4,1.5,"1,668sqft"
"15346 Littlefield St, Detroit, MI 48227","$70,000",3,1,"1,469sqft"
"1125 N Lakeshore Rd, Port Sanilac, MI 48469","$279,900",2,1,952sqft
"1001 Ferley St, Lansing, MI 48911","$99,000",2,1,740sqft
"3312 W Genesee Ave, Saginaw, MI 48602","$28,000",2,1,677sqft
"26405 Colgate St, Inkster, MI 48141","$40,000",3,1,952sqft
"3325 Harbor Ct, Holland, MI 49424","$74,995",3,2.5,"1,680sqft"
"707 N Porter St, Saginaw, MI 48602","$79,900",4,2,"1,736sqft"
"917 54th St, Pullman, MI 49450","$59,900",1,1,768sqft
"207 S Lafayette Blvd, Warren, MI 48091","$42,995",3,2,"1,056sqft"
"518 Cour Louis St, Warren, MI 48091","$40,995",2,1,728sqft
"13751 Grey Ave, Warren, MI 48089","$204,500",3,1.5,"1,168sqft"
"191 S Lafayette Blvd, Warren, MI 48091","$42,995",2,1,784sqft
"38695 Pineridge St, Harrison Township, MI 48045","$499,900",4,3.5,"2,391sqft"
"7028 Judd Rd, Ypsilanti, MI 48197","$315,000",3,1.5,"1,964sqft"
"2825 S Lake Shore Dr, Harbor Springs, MI 49740","$1,250,000",5,3.5,"3,530sqft"
"5924 Pine Island Dr NE, Comstock Park, MI 49321","$249,900",3,1,"1,254sqft"
"410 N Hamilton St, Ypsilanti, MI 48197","$179,000",2,2,"1,144sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$352,600",3,2.5,"1,682sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$314,040",3,2.5,"1,576sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$312,665",3,2.5,"1,516sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$335,360",3,2,"1,736sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$438,165",4,2.5,"3,070sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$476,235",4,2.5,"3,423sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$505,925",4,2.5,"3,423sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$342,900",3,2,"1,601sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$329,900",3,2,"1,523sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$369,900",3,2.5,"2,161sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$323,900",3,2,"1,512sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$369,900",4,2.5,"2,315sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$379,900",3,2.5,"2,427sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$379,900",4,2.5,"2,589sqft"
"729 Thomson St, Flint, MI 48503","$97,500",3,3,"1,848sqft"
"2004 Calvert St, Detroit, MI 48206","$150,000",6,2.5+,"3,434sqft"
"12080 Pine Cone Dr NE, Rockford, MI 49341","$390,000",4,3.5,"2,600sqft"
"639 Canterbury Rd, Grosse Pointe Woods, MI 48236","$425,000",5,2.5+,"3,462sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$296,500",3,2.5,"3,020sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$240,000",2,2,"1,732sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$276,500",3,2.5,"2,320sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$199,000",3,2,"1,280sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$335,500",3,2.5,"2,865sqft"
"Thomas Farms 1282 W Clark Road, Dewitt, MI 48820","From$433,264",4,2.5,"2,344sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$376,000",4,2.5,"3,638sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$231,500",2,2,"1,550sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$244,500",3,2,"1,488sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$392,000",3,2.5,"3,020sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$458,000",4,2.5,"3,638sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$506,000",4,2.5,"3,638sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$517,945",4,2.5,"2,948sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$299,950",3,2,"1,736sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$302,500",3,2.5,"1,500sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$397,500",2,2,"1,732sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$512,810",4,2.5,"3,423sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$507,255",4,2.5,"3,420sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$320,500",3,2,"1,488sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$474,910",4,2.5,"3,420sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$327,805",4,2.5,"1,822sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$427,500",3,2.5,"3,020sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$339,500",2,2,"1,732sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$375,815",3,2.5,"2,121sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$356,495",3,2.5,"1,870sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$477,940",4,2.5,"3,070sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$402,735",3,2.5,"2,121sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$376,500",3,2.5,"1,805sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$403,710",3,2.5,"1,805sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$406,000",3,2.5,"2,320sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$426,900",3,2,"1,658sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$480,265",4,2.5,"2,948sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$370,500",3,2.5,"2,320sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$384,515",3,2,"1,658sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$504,900",4,2.5,"2,948sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$388,900",3,2.5,"1,870sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$377,000",3,2.5,"2,320sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$472,900",4,2.5,"3,070sqft"
"14941 Crescentwood Ave, Eastpointe, MI 48021","$110,000",3,1.5,"1,840sqft"
"1062 Invitational Dr, Metamora, MI 48455","$449,900",3,2,"1,914sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$252,000",3,2.5,"2,232sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$248,500",2,2,"1,806sqft"
"1577 W Hazelhurst St, Ferndale, MI 48220","$229,900",3,1,"1,042sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$248,000",3,2.5,"2,220sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$275,500",3,2.5,"2,650sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$359,500",3,2.5,"2,560sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$465,145",3,2.5,"2,780sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$310,815",2,1,"1,252sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$227,000",3,2,"1,540sqft"
"Eagle Eye Luxury Single Family Homes Aquila Drive, East Lansing, MI 48823","From$576,500",3,2.5,"2,147sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$365,500",3,2.5,"2,560sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$429,500",3,2.5,"2,648sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$346,500",3,2.5,"2,232sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$413,900",3,2.5,"2,393sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$398,900",3,2.5,"2,075sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$308,165",3,2,"2,060sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$341,225",2,1,"1,252sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$396,500",3,2.5,"2,560sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$329,865",4,2.5,"1,830sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$368,660",3,2.5,"2,075sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$318,390",3,2,"2,192sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$341,340",3,2,"2,060sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$465,775",3,2.5,"2,780sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$335,500",3,2.5,"2,103sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$388,880",3,2.5,"2,393sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$411,000",3,2.5,"2,690sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$431,045",3,2.5,"2,780sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$446,060",3,2.5,"2,330sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$391,500",3,2.5,"2,452sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$358,275",4,2.5,"1,830sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$336,775",4,2.5,"2,022sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$326,735",3,1,"1,526sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$416,165",3,2.5,"2,330sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$326,000",3,2,"1,540sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$358,240",3,1,"1,526sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$365,920",4,2.5,"2,022sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$451,980",3,2.5,"2,330sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$338,270",3,2,"1,603sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$350,475",3,2,"2,192sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$367,375",3,2,"1,603sqft"
"3519 Ohio St, Coloma, MI 49038","$129,950",2,1,893sqft
"37373 Emery St, Clinton Township, MI 48036","$209,990",3,2,"1,633sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$222,500",3,2.5,"2,103sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$265,000",3,2.5,"2,560sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$277,500",3,2.5,"2,690sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$202,000",3,2.5,"1,574sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$261,500",3,2.5,"2,452sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$256,000",2,2,"1,894sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$252,000",3,2.5,"2,232sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$206,500",3,2.5,"1,500sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$340,000",4,3.5,"3,132sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$232,000",2,2,"1,400sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$230,500",3,2.5,"1,846sqft"
"Glockenberg Estates Bell Circle, Stevensville, MI 49127","From$445,485",4,2.5,"2,735sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$398,000",3,2,"2,115sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$341,000",2,2,"1,806sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$384,000",2,2,"1,894sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$266,500",3,2,"2,000sqft"
"Eagle Eye Luxury Single Family Homes Aquila Drive, East Lansing, MI 48823","From$576,500",3,2.5,"2,147sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$424,000",4,3.5,"3,132sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$435,000",3,2,"2,115sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$376,000",2,2,"1,806sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$408,000",3,2.5,"2,236sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$478,500",3,2.5,"2,648sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$331,000",3,2.5,"2,103sqft"
"Eagle Eye Luxury Single Family Homes Aquila Drive, East Lansing, MI 48823","From$574,500",3,2,"2,115sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$338,360",3,2,"1,607sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$384,500",3,2.5,"2,232sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$330,500",2,2,"1,400sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$364,000",3,2.5,"2,236sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$385,500",3,2.5,"2,400sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$322,500",3,2.5,"2,147sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$382,850",3,2.5,"2,246sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$366,455",3,2,"1,607sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$407,735",3,2.5,"2,246sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$414,065",4,2.5,"2,735sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$377,500",3,2.5,"2,276sqft"
"Oak Grove Meadows 3260 Hill Hollow Lane, Howell, MI 48855","From$352,305",3,2.5,"2,276sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$335,500",3,2.5,"2,103sqft"
"Marion Creek 1029 Weatherstone Lane, Howell, MI 48843","From$435,900",4,2.5,"2,735sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$394,500",3,2,"2,000sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$406,000",3,2.5,"2,650sqft"
"9113 N Kaderabek Trl, Irons, MI 49644","$145,000",3,2,"1,420sqft"
"14915 Pauls Pl, Beulah, MI 49617","$150,000",1,1,910sqft
"199 W Thomas St, Mecosta, MI 49332","$55,000",1,1,450sqft
"97 Minden St, Sandusky, MI 48471","$94,900",3,2,"1,245sqft"
"170 S Mount Tom Rd, Mio, MI 48647","$45,000",3,1,"1,000sqft"
"12330 N Lewis Rd, Clio, MI 48420","$219,900",2,2,"1,920sqft"
"3676 S Lake Dr, Beaverton, MI 48612","$199,900",3,2,"2,000sqft"
"9341 S Oxeye Ave, Baldwin, MI 49304","$219,000",3,2,"2,228sqft"
"68146 Lawndale St, Edwardsburg, MI 49112","$105,000",3,1,713sqft
"311 N Kiesel St, Bay City, MI 48706","$72,000",4,1.5,"1,742sqft"
"7350 Beaverland St, Redford, MI 48239","$39,000",1,1,500sqft
"2004 E Erie Rd, Erie, MI 48133","$129,900",3,1.5,"1,401sqft"
"725 Thomson St, Flint, MI 48503","$110,000",4,4,"1,716sqft"
"3157 Daisy Way, Burton, MI 48519","$187,900",3,2,"1,250sqft"
"3010 Emmons Ave, Rochester Hills, MI 48307","$205,900",3,1,980sqft
"44719 W 11 Mile Rd, Novi, MI 48375","$275,000",3,1.5,"1,317sqft"
"2046 Nicholas Rd, Auburn, MI 48611","$451,500",3,4,"2,188sqft"
"25640 Chernick St, Taylor, MI 48180","$140,000",3,1.5,914sqft
"511 Elm St, Adrian, MI 49221","$154,000",3,2,"1,362sqft"
"4770 136th Ave, Hamilton, MI 49419","$299,900",3,2,"1,206sqft"
"214 N Cochran Ave, Charlotte, MI 48813","$135,000",5,2,"1,908sqft"
"723 Union Ave, Saginaw, MI 48602","$72,500",3,1,"1,266sqft"
"29746 Van Laan Dr, Warren, MI 48092","$315,000",4,2.5,"2,132sqft"
"15665 Middlebelt Rd, Romulus, MI 48174","$475,000",4,5,"2,128sqft"
"16015 Morningside, Northville, MI 48168","$218,000",2,2,"1,380sqft"
"24801 Olde Orchard St, Novi, MI 48375","$189,500",2,4,"1,096sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$281,500",3,2.5,"2,236sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$350,000",2,2,"1,894sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$384,000",2,2,"1,894sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$478,500",3,2.5,"2,648sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$329,000",3,2.5,"3,560sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$408,000",3,2.5,"2,236sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$354,000",3,2.5,"2,400sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$332,500",4,2.5,"2,846sqft"
"Copper Creek Copper Creek, Haslett, MI 48840","From$419,500",4,2.5,"2,846sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$460,000",4,2.5,"2,846sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$239,500",2,2,"1,694sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$346,000",3,2.5,"1,900sqft"
"Town Commons Town Commons Drive, Howell, MI 48843","From$339,000",2,2,"1,694sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$248,000",3,2.5,"1,900sqft"
"Lakeside Preserve Presidents Way, Dewitt, MI 48820","From$460,000",3,2.5,"3,560sqft"
"Mayberry To Go - Build On Your Own Lot 1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","From$309,500",3,2.5,"2,386sqft"
"3241 S Alamando Rd, Saint Louis, MI 48880","$69,900",2,2,"1,300sqft"
"5859 County Road 451, Rogers City, MI 49779","$85,000",3,1,"2,272sqft"
"4265 W Freeland Rd, Saginaw, MI 48604","$75,000",5,1,"1,872sqft"
"15864 Leona Dr, Redford, MI 48239","$169,900",5,2,"2,112sqft"
"18932 Waltham St, Detroit, MI 48205","$18,000",3,1,"1,298sqft"
"5717 Otis St, Detroit, MI 48210","$70,000",8,4.5,"3,262sqft"
"3201 Arlene Ave, Flint, MI 48503","$36,900",2,1,850sqft
"454 S Wood St, Hudson, MI 49247","$99,900",3,1,"1,260sqft"
"4191 Cheryl Dr, Flint, MI 48506","$158,000",4,1,"1,928sqft"
"5935 Jackson St, Taylor, MI 48180","$139,000",3,1,"1,654sqft"
"2204 Jefferson St, Muskegon Heights, MI 49444","$99,900",3,1.5,"1,395sqft"
"16188 Burgess, Detroit, MI 48219","$145,000",3,1.5,"1,530sqft"
"268 W Saginaw St Apt 301, East Lansing, MI 48823","$175,000",3,2,"1,710sqft"
"18668 Brady, Redford, MI 48240","$110,000",3,1,"1,175sqft"
"224 Huron St, Lansing, MI 48915","$84,900",2,1,567sqft
"3141 Nugent Rd, Frankfort, MI 49635","$350,000",4,2,"2,200sqft"
"2622 E Chapel Dr, Saginaw, MI 48603","$205,000",3,2,"1,632sqft"
"848 S 11th St, Saginaw, MI 48601","$8,500",2,1,"1,024sqft"
"650 Lebaron Ave, Pontiac, MI 48340","$95,000",2,1,841sqft
"20820 Beaconsfield St, Saint Clair Shores, MI 48080","$82,000",2,1.5,"1,100sqft"
"10559 Stoney Point Dr, South Lyon, MI 48178","$800,000",5,4.5,"3,019sqft"
"5443 Fairview Dr, Grand Blanc, MI 48439","$220,000",4,1.5,"1,559sqft"
"13337 W 9 Mile Rd Apt 102, Oak Park, MI 48237","$67,000",2,1,813sqft
"474 Bay De Noc St, Negaunee, MI 49866","$112,500",2,2,817sqft
"1035 Maya Ct, Troy, MI 48085","$374,900",3,2.5,"1,855sqft"
"35 N 26th St, Battle Creek, MI 49015","$149,900",2,1.5,961sqft
"20228 Hunt Club Dr, Harper Woods, MI 48225","$160,000",3,1,"1,150sqft"
"1785 Elwood St, Muskegon, MI 49442","$24,900",1,1,872sqft
"8415 Elizabeth Lake Rd, White Lake, MI 48386","$269,000",3,1,"1,192sqft"
"452 Bellevue Ave, Lake Orion, MI 48362","$1,100,000",4,3.5,"3,480sqft"
"588 Pattan Dr, Wixom, MI 48393","$450,831",4,2.5,"2,297sqft"
"117 Osprey Ave, Roscommon, MI 48653","$485,000",3,2,"2,688sqft"
"59372 Pine Creek Ct, Washington, MI 48094","$320,000",2,2,"1,500sqft"
"832 11th St NW, Grand Rapids, MI 49504","$135,000",4,1,"1,302sqft"
"602 Pattan Dr, Wixom, MI 48393","$442,495",4,2.5,"2,297sqft"
"482 Pattan Dr, Wixom, MI 48393","$448,495",4,2.5,"2,297sqft"
"3629 Winding Brook Cir, Rochester Hills, MI 48309","$449,000",3,2.5,"2,781sqft"
"575 E Bay St # 12, Harbor Springs, MI 49740","$799,000",3,2.5,"1,200sqft"
