Address,Price,Beds,Baths,Sizes
"105 Lighthouse Cove Dr, Fulton, TX 78358","$290,000",4,2,"1,545sqft"
"1413 E 6th St, Dalhart, TX 79022","$108,000",3,1,No display data
"6022 Villa Hills Dr, Houston, TX 77066","$257,000",3,2,"2,018sqft"
"13022 Newbrook Dr, Houston, TX 77072","$204,500",3,2,"1,668sqft"
"801 S Kenneth Ave, Monahans, TX 79756","$215,000",4,2,"1,857sqft"
"County Road 2168, Honey Grove, TX 75446","$331,000",6,3,"3,560sqft"
"847 Magnolia Ln, Cottonwood Shores, TX 78657","$340,000",3,2,"1,332sqft"
"2606 Roanoke Ave, Dallas, TX 75235","$205,000",3,1,"1,305sqft"
"1210 E Warren Ave, Kingsville, TX 78363","$159,700",3,1,"1,169sqft"
"11490 Mitchell Cir, Ponder, TX 76259","$344,990",3,2,"1,385sqft"
"3014 N Jackson St, Jacksonville, TX 75766","$275,000",3,1,"1,128sqft"
"9518 Silver Crown, San Antonio, TX 78254","$284,900",3,2.5,"2,144sqft"
"6419 Pirtlewood Cir, Houston, TX 77088","$249,900",3,2,"1,781sqft"
"200 Bumble Bee Dr, Ingram, TX 78025","$289,500",3,1,"1,008sqft"
"6319 Eastland St, Houston, TX 77028","$189,999",3,2,"1,300sqft"
"3635 Wyoming St, Houston, TX 77021","$234,500",4,2,"1,500sqft"
"3940 Lariat Rdg, New Braunfels, TX 78132","$679,900",4,3,"2,592sqft"
"28 Somerton Dr, Montgomery, TX 77356","$444,900",4,3,"2,985sqft"
"7700 New England Pkwy, Amarillo, TX 79119","$629,500",4,3.5,"4,291sqft"
"2747 E Commerce St, San Antonio, TX 78203","$345,000",3,2,"1,800sqft"
"2438 Ridgewood St, Irving, TX 75062","$283,000",3,2,"1,379sqft"
"709 Mockingbird Ln, Desoto, TX 75115","$400,000",5,4,No display data
"322 S Jefferson St, San Angelo, TX 76901","$540,000",6,4.5,"4,027sqft"
"2715 Rochelle Pt, Irving, TX 75062","$335,000",3,2.5,"1,935sqft"
"611 W Mistletoe Ave, San Antonio, TX 78212","$423,700",3,2,"1,564sqft"
"1116 Allston St, Houston, TX 77008","$1,249,000",4,3.5,"3,305sqft"
"6514 Hyden Dr, Arlington, TX 76001","$260,000",3,2,"1,392sqft"
"338 Renaissance Ln, Heath, TX 75032","$2,299,000",5,5.5+,"5,850sqft"
"3519 Deer Meadow Ln, Dallas, TX 75287","$400,000",5,2.5,"2,675sqft"
"2018 Langdale Ln, Austin, TX 78754","$489,000",3,3,"1,689sqft"
"2130 Nolan Dr, Carrollton, TX 75006","$300,000",3,2,"1,679sqft"
"15414 Rocky Oak Ct, Houston, TX 77059","$549,950",4,3.5,"3,543sqft"
"3210 Lawrence St, Houston, TX 77018","$899,854",4,3.5,"3,845sqft"
"409 Calandria Blvd, Liberty Hill, TX 78642","$777,990",4,3,"2,831sqft"
"116 Oak Meadow Ln, Lufkin, TX 75904","$273,000",3,2,"1,624sqft"
"17334 Willow Lexington Ct, Hockley, TX 77447","$429,390",4,2.5,"2,732sqft"
"595 Hood Ln, Rio Frio, TX 78879","$349,900",2,8.5+,896sqft
"7555 Katy Fwy Apt 135, Houston, TX 77024","$143,500",1,1,926sqft
"2261 Cashmere Dr, Port Arthur, TX 77640","$139,000",3,1,"1,350sqft"
"13530 Breakwater Path Loop, Houston, TX 77044","$474,500",5,4.5,"3,799sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"1,322sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"1,450sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"2,038sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"1,755sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"1,950sqft"
"231 An County Road 2105, Palestine, TX 75801","$895,000",3,2.5,"3,599sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640",Contact For Price,4,2,"2,247sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,5,2,"2,168sqft"
"1608 Drasco Dr, Forney, TX 75126","$329,900",3,2,"1,743sqft"
"6307 Loquat Grove Ct, Katy, TX 77493","$370,535",2,2,"1,579sqft"
"1248 Ella Xing, New Braunfels, TX 78130","$397,245",4,2.5,"2,357sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$372,990",4,2,"2,025sqft"
"Arrowpoint 2406 Rockride Lane, Georgetown, TX 78626","From$413,990",4,2,"2,259sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$625,990",5,4,"3,490sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$299,990",2,2,"1,105sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$586,990",4,2,"3,262sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$312,990",3,2,"1,191sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$323,990",3,2,"1,326sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$308,990",2,2,"1,216sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$334,990",3,2,"1,437sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$338,990",3,2,"1,548sqft"
"Arrowpoint 2406 Rockride Lane, Georgetown, TX 78626","From$315,990",2,2,"1,320sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$373,990",3,2,"1,754sqft"
"Morningstar 136 Landry Street, Georgetown, TX 78628","From$367,990",3,2,"1,450sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$344,990",4,2,"1,589sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$358,990",3,2,"1,551sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$350,990",3,2,"1,662sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$467,990",3,2,"1,805sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$354,990",3,2,"1,828sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$486,990",4,3,"1,933sqft"
"Carmel Patio Homes 16925 Casanova Avenue, Pflugerville, TX 78660","From$494,990",5,2,"2,595sqft"
"Carmel Patio Homes 16925 Casanova Avenue, Pflugerville, TX 78660","From$447,990",3,2,"1,950sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$439,990",3,2,"1,596sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$392,990",3,2,"1,937sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$528,990",3,3,"2,512sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$525,990",3,3,"2,417sqft"
"Carmel Patio Homes 16925 Casanova Avenue, Pflugerville, TX 78660","From$419,990",3,2,"1,782sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$537,990",4,2,"2,694sqft"
"1060 S Columbia Dr, West Columbia, TX 77486","$179,900",3,2,"1,408sqft"
"30 Clare Dr, San Angelo, TX 76904","$194,500",3,2,"1,813sqft"
"1140 FM 2404, Abilene, TX 79601","$150,000",2,1,"1,324sqft"
"25007 Burgh Castle Dr, Spring, TX 77389","$294,900",4,2,"1,896sqft"
"507 Bank Dr, Galena Park, TX 77547","$210,000",4,2,"1,531sqft"
"2707 Exline St, Dallas, TX 75215","$160,000",3,1,912sqft
"5436 County Road 4604, Commerce, TX 75428","$350,000",3,2.5,"2,092sqft"
"2717 McKinley Ave, Fort Worth, TX 76164","$199,900",3,1.5,"1,112sqft"
"13842 Griffin Ridge Dr, San Antonio, TX 78247","$220,000",3,2,"1,126sqft"
"509 SW 16th St, Seminole, TX 79360","$260,000",3,2,"2,186sqft"
"7942 Airflight St, San Antonio, TX 78250","$225,000",3,2.5,"1,549sqft"
"269 County Road 6860, Natalia, TX 78059","$498,500",4,2.5,"2,411sqft"
"817 Houston Ave, League City, TX 77573","$279,900",3,2,"1,355sqft"
"4910 Seabreeze Dr, San Antonio, TX 78220","$178,000",2,1,"1,026sqft"
"4334 Ocean Dr Apt 303, Corpus Christi, TX 78412","$285,000",2,2,948sqft
"9012 Mesa View Rd, Brownwood, TX 76801","$595,000",3,3,"2,988sqft"
"5709 Forest Cove Dr, Dickinson, TX 77539","$750,000",4,4.5,"4,837sqft"
"731 Pulitzer Ln, Allen, TX 75002","$439,900",3,2.5,"2,594sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,3,2,"1,539sqft"
"520 Zebra Dr, Kyle, TX 78640","$300,000",3,2,"1,382sqft"
"Trace 160 Horsemint Way, San Marcos, TX 78666",Contact For Price,5,2,"2,595sqft"
"2517 Marty Way, Seguin, TX 78155","$282,823",4,2.5,"2,039sqft"
"2929 Zeb Dr, Brownsville, TX 78526","$198,500",3,2,"1,335sqft"
"6303 Loquat Grove Ct, Katy, TX 77493","$351,527",2,2,"1,579sqft"
"8363 S Continental Pkwy, Amarillo, TX 79119","$540,000",3,2.5,"2,705sqft"
"4815 Evergreen Hills Dr, Baytown, TX 77521","$359,251",3,3,"2,337sqft"
"28931 Yukon River Dr, Katy, TX 77494","$289,090",4,2,"1,263sqft"
"Caliterra 100's 131 Waters View Court, Dripping Springs, TX 78620","From$829,900",4,4.5,"4,055sqft"
"5808 Maxie St, Houston, TX 77007","$598,000",4,4.5,"3,146sqft"
"7804 Roper St, Dallas, TX 75209","$790,000",3,2.5,"2,485sqft"
"17326 Willow Lexington Ct, Hockley, TX 77447","$404,040",4,3.5,"2,548sqft"
"15933 Salado Dr, Temple, TX 76571","$498,500",3,3,"2,341sqft"
"3327 Dagostino Creek Dr, Katy, TX 77494","$387,725",4,3,"2,161sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$350,990",3,2,"1,662sqft"
"205 Chesapeake Dr, Forney, TX 75126","$533,790",4,3.5,"2,931sqft"
"Casetta Ranch 182 Hortus Drive, Kyle, TX 78640","From$352,990",3,2,"1,770sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$528,990",3,3,"2,512sqft"
"224 Chesapeake Dr, Forney, TX 75126","$510,240",4,3.5,"2,931sqft"
"316 Emerald Rise Dr, El Paso, TX 79928","$359,950",4,2.5,"2,058sqft"
"1112 Timberhurst Trl, Fort Worth, TX 76131","$337,540",3,2,"1,429sqft"
"Carmel 16925 Casanova Avenue, Pflugerville, TX 78660","From$570,990",4,3,"2,985sqft"
"Carmel Patio Homes 16925 Casanova Avenue, Pflugerville, TX 78660","From$466,990",4,2,"2,265sqft"
"305 N Ford St, Wharton, TX 77488","$39,000",1,1,"1,088sqft"
"2333 Aspen Dr, Dallas, TX 75227","$197,000",3,2,"1,424sqft"
"595 Hood Dr, Rio Frio, TX 78879","$349,900",2,1,896sqft
"138 Private Road 1410, Liberty, TX 77575","$305,000",3,2,"1,588sqft"
"122 Vz County Road 3735, Wills Point, TX 75169","$270,000",3,2,"1,655sqft"
"732 Olaf Dr, Temple, TX 76504","$298,900",4,2,"2,013sqft"
"2030 Country Acres Rd, Venus, TX 76084","$270,000",3,2,"1,568sqft"
"2425 Las Brisas St, Fort Worth, TX 76119","$169,950",3,2,"1,361sqft"
"8310 Timbermoss Ct, Cypress, TX 77433","$332,799",4,2.5,"2,613sqft"
"531 Houston St Apt 14, Nacogdoches, TX 75961","$89,500",2,2.5,"1,004sqft"
"429 Elmview Dr, Hurst, TX 76053","$312,000",3,2,"2,366sqft"
"Old Sherman Rd, Whitesboro, TX 76273","$379,000",1,1,No display data
"3337 Jamaica Dr, Corpus Christi, TX 78418","$324,900",3,2,"2,200sqft"
"6526 Laurel Run, Houston, TX 77084","$299,995",4,2.5,"2,517sqft"
"2510 Blue Lake Dr, Magnolia, TX 77354","$579,900",3,2.5,"2,927sqft"
"594 Pr 1514, Bandera, TX 78003","$249,900",3,2,"1,664sqft"
"1005 Marcia Ln, Burleson, TX 76028","$300,000",4,2,"1,992sqft"
"14215 Irvine Ranch Trl, Conroe, TX 77384","$299,900",3,3,"1,611sqft"
"7303 Rolling Meadow Dr, Richmond, TX 77469","$989,000",5,4.5,"5,550sqft"
"10502 Archdale Dr, Austin, TX 78748","$410,000",3,2.5,"1,280sqft"
"348 Meadow Park, New Braunfels, TX 78130","$315,000",4,2.5,"2,022sqft"
No display data,"$280,000",4,2,"1,656sqft"
"2110 Stuart St, Houston, TX 77004","$439,700",3,3.5,"2,073sqft"
"620 N Cherry St, Aubrey, TX 76227","$356,500",3,2,"1,500sqft"
"1911 Stanford St, Houston, TX 77006","$949,000",3,3.5,"3,203sqft"
"2518 S Colosseum, New Caney, TX 77357","$291,740",4,3,"2,035sqft"
"720 Grove St, Fort Worth, TX 76102","$795,000",2,2.5+,"3,816sqft"
"2526 Terry St, Houston, TX 77009","$312,900",3,2.5,"1,485sqft"
"2530 Terry St, Houston, TX 77009","$309,900",3,2.5,"1,485sqft"
"Caliterra 100's 131 Waters View Court, Dripping Springs, TX 78620","From$829,900",4,4.5,"4,055sqft"
"292 County Road 491, Carthage, TX 75633","$285,000",3,2,"1,729sqft"
"2505 Marty Way, Seguin, TX 78155","$272,356",4,2.5,"1,676sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$584,990",4,3.5,"3,334sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$353,990",3,2,"1,804sqft"
"Sienna 65 Series at Village of Sienna Oaks 1919 Regal Water Drive, Missouri City, TX 77459","From$519,990",4,3.5,"3,142sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$466,990",4,3,"3,111sqft"
"21215 Riverdew Dr, Katy, TX 77449","$310,490",4,3,"2,170sqft"
"21223 Riverdew Dr, Katy, TX 77449","$318,490",4,3,"2,294sqft"
"305 Monument Hill Dr, Forney, TX 75126","$534,040",4,3.5,"2,931sqft"
"21219 Riverdew Dr, Katy, TX 77449","$287,490",4,2,"1,750sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$314,990",3,2,"1,714sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$309,990",3,2,"1,624sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$352,990",3,2,"1,804sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$390,990",3,2,"2,330sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$477,990",4,3,"3,372sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$388,990",5,3,"2,681sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$363,990",3,2,"2,057sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$354,990",4,3,"2,445sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$363,990",3,2,"2,057sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$380,990",3,2,"2,203sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$619,990",5,4.5,"4,067sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$578,990",4,3.5,"3,287sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$602,990",4,3.5,"3,287sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$377,990",3,2,"2,000sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$378,990",4,2.5,"2,467sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$352,990",3,2.5,"2,456sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$619,990",5,4.5,"4,057sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$557,990",4,3.5,"3,323sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$604,990",5,4.5,"4,075sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$599,990",4,3.5,"3,334sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$383,990",3,2,"2,203sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$588,990",4,3.5,"3,334sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$606,990",5,4.5,"4,057sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$634,990",5,4.5,"4,045sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$378,990",4,2.5,"2,458sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$433,990",4,3,"3,372sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$421,990",4,3,"3,073sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$564,990",4,3.5,"3,323sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$579,990",4,3.5,"3,323sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$458,990",3,3.5,"3,237sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$373,990",4,2,"2,234sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$439,990",4,2,"2,652sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$461,990",4,3,"2,795sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$383,990",4,3,"2,522sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$616,990",5,4.5,"4,156sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$586,990",4,3.5,"3,287sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$413,990",4,3,"2,795sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$380,990",3,2,"2,330sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$453,990",3,3.5,"3,028sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$431,990",3,2.5,"2,551sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$410,990",5,3,"2,681sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$621,990",5,4.5,"4,045sqft"
"2522 W Harris Ave, San Angelo, TX 76901","$134,750",2,1,"1,202sqft"
"4817 Hara Ln, Sherman, TX 75092","$210,000",3,2,"1,482sqft"
"4006 Dusky Goose Ln, Baytown, TX 77521","$334,500",4,2.5,"2,561sqft"
"6410 Kemper Pl, San Antonio, TX 78220","$258,749",4,2,"1,627sqft"
"4724 Rockport Dr, Dallas, TX 75232","$280,000",3,2,"1,446sqft"
"1581 Motherwell Dr, Seguin, TX 78155","$288,000",5,3.5,"2,319sqft"
"1746 Maux Dr, Houston, TX 77043","$389,000",3,2,"2,310sqft"
"426 Cooper St, San Antonio, TX 78210","$299,991",2,1,"1,002sqft"
"8214 Sleepy Brook, San Antonio, TX 78244","From$265,000",4,2.5,"2,084sqft"
"406 Friends Knoll Ln, Friendswood, TX 77546","$359,000",3,2,"2,466sqft"
"3312 Lynnbrook Dr, Austin, TX 78748","$610,000",3,2.5,"2,554sqft"
"The Canyons at Amhurst 11707 Tahoka Daisy, San Antonio, TX 78245","From$328,000",5,3.5,"2,677sqft"
"Valley Ranch 13611 Valley Lake, San Antonio, TX 78254","From$381,000",5,3.5,"2,862sqft"
"Trailwind 3001 Glazner Drive, Mesquite, TX 75126","From$310,990",4,2.5,"2,233sqft"
"Parks Edge 1134 River Trace Court, Missouri City, TX 77459","From$331,990",4,2,"2,100sqft"
"Midtown Reserve 964 Toledo Bend, COLLEGE STATION, TX 77845","From$265,900",3,2.5,"1,375sqft"
"730 E Brown, Cleburne, TX 76031","$229,000",3,2,"1,486sqft"
"Midtown Reserve 964 Toledo Bend, COLLEGE STATION, TX 77845","From$265,900",3,2.5,"1,600sqft"
"Valley Ranch 13611 Valley Lake, San Antonio, TX 78254","From$366,000",4,2.5,"2,598sqft"
"Midtown Reserve 964 Toledo Bend, COLLEGE STATION, TX 77845","From$275,900",3,2.5,"1,753sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$481,990",5,3,"3,715sqft"
"21227 Riverdew Dr, Katy, TX 77449","$284,490",4,2,"1,659sqft"
"21231 Riverdew Dr, Katy, TX 77449","$290,490",4,2,"1,796sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$373,990",4,2,"2,234sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$466,990",4,3,"3,073sqft"
"Del Bello Lakes 50 Series 4403 Falcon Lake Drive, Manvel, TX 77578","From$386,990",4,3,"2,534sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$629,990",5,4.5,"4,151sqft"
"Midtown Reserve 964 Toledo Bend, COLLEGE STATION, TX 77845","From$292,900",4,3.5,"1,984sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$342,990",3,2.5,"2,134sqft"
"Harmony 50 Series at Vivace 21108 Verismo Dr, Spring, TX 77386","From$375,990",3,2,"2,000sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$594,990",4,3.5,"3,601sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$579,990",4,3.5,"3,629sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$403,990",4,2,"2,652sqft"
"Del Bello Lakes 60 Series 4423 Falcon Lake Drive, Manvel, TX 77578","From$429,990",4,2,"2,438sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$348,990",4,3,"2,346sqft"
"Del Bello Lakes 70 Series 6202 Silver Lake Lane, Manvel, TX 77578","From$611,990",5,4.5,"4,255sqft"
"Meridiana 70 Series 9531 Sanger Way, Manvel, TX 77583","From$581,990",4,3.5,"3,601sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$425,990",4,3,"3,111sqft"
"Harmony 40 Series at Vivace 21102 Verismo Drive, Spring, TX 77386","From$359,990",4,2.5,"2,506sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$423,990",3,2.5,"2,431sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$393,990",4,2,"2,438sqft"
"Harmony 60 Series at Vivace 27691 Vivace Dr, Spring, TX 77386","From$423,990",3,2.5,"2,714sqft"
"14302 Flint Path, San Antonio, TX 78253",Contact For Price,3,2.5,"1,700sqft"
"8319 ECR 113, Midland, Midland, TX 79706","From$361,990",3,2,"2,035sqft"
"Kendall Brook 8214 Sleepy Brook, San Antonio, TX 78244","From$269,000",4,2.5,"2,243sqft"
"Legacy West 1000 Fortitude Court, Midland, TX 79706","From$310,990",3,2,"1,681sqft"
"Legacy West 1000 Fortitude Court, Midland, TX 79706","From$336,990",4,2,"2,110sqft"
"Vander Ranch 8319 ECR 113, Midland, Midland, TX 79706","From$322,990",4,2,"2,110sqft"
"Whisper Falls 13014 Mezzo Breeze, San Antonio, TX 78252","From$292,000",3,2,"1,650sqft"
"Valley Ranch Express 13611 Valley Lake, San Antonio, TX 78254","From$266,000",4,2.5,"1,900sqft"
"Valley Ranch Express 13611 Valley Lake, San Antonio, TX 78254","From$246,000",3,2,"1,310sqft"
"13101 Brahmin Drive, Austin, TX 78724","From$352,990",3,2,"1,575sqft"
"3312 111th St N, TEXAS CITY, TX 77591","From$267,990",3,2,"1,415sqft"
"Valor Farms 112 Clason Road, Royse City, TX 75189","From$304,990",4,3,"2,395sqft"
"Trailwind 3001 Glazner Drive, Mesquite, TX 75126","From$310,990",4,2.5,"2,233sqft"
"Fairwater 1311 Pleasant Springs Court, Montgomery, TX 77316","From$272,990",3,2,"1,620sqft"
"Park Place Reserve 3312 111th St N, TEXAS CITY, TX 77591","From$277,990",3,2,"1,575sqft"
"Parker Station 8325 City Top Boulevard, Austin, TX 78724","From$407,990",3,2,"1,514sqft"
"11114 Boot Canyon, San Antonio, TX 78245","From$235,000",3,2,"1,106sqft"
"Lago Mar 2814 Bayrose Drive, Texas City, TX 77591","From$297,990",3,2,"1,575sqft"
"Breckenridge Forest 23411 & 23415 Joyful Way, Spring, TX 77373","From$249,990",3,2,"1,573sqft"
"Kendall Brook 8214 Sleepy Brook, San Antonio, TX 78244","From$249,000",3,2.5,"1,625sqft"
"13101 Brahmin Drive, Austin, TX 78724","From$346,990",3,2,"1,415sqft"
"3307 Mission River, San Antonio, TX 78245","From$269,000",4,2.5,"1,900sqft"
"6911 Aspen Highlands Court, Richmond, TX 77407","From$326,990",3,2,"1,409sqft"
"Park Place Reserve 3312 111th St N, TEXAS CITY, TX 77591","From$290,990",4,2,"1,750sqft"
"13611 Valley Lake, San Antonio, TX 78254","From$336,000",4,2,"1,736sqft"
"Stoney Creek 3307 Mission River, San Antonio, TX 78245","From$255,000",3,2,"1,296sqft"
"Valley Ranch 13611 Valley Lake, San Antonio, TX 78254","From$381,000",5,3.5,"2,862sqft"
"Park Place Reserve 3312 111th St N, TEXAS CITY, TX 77591","From$301,990",4,2,"2,032sqft"
"Pavilion Park 1300 Madrone Ave, MIDLAND, TX 79705","From$302,990",3,2,"1,681sqft"
"Daybreak Estates 1102 Daybreak Way, Midland, TX 79705","From$341,990",3,2,"1,876sqft"
"2814 Bayrose Drive, Texas City, TX 77591","From$326,990",4,3,"2,041sqft"
"Park Place Reserve 3312 111th St N, TEXAS CITY, TX 77591","From$306,990",4,3,"2,041sqft"
"Ranches West 1209 Shackleford Lane, Weatherford, TX 76087","From$338,990",4,2,"2,110sqft"
"13611 Valley Lake, San Antonio, TX 78254","From$351,000",3,2.5,"2,213sqft"
"Valley Ranch 13611 Valley Lake, San Antonio, TX 78254","From$366,000",4,2.5,"2,598sqft"
"Lago Mar 2814 Bayrose Drive, Texas City, TX 77591","From$340,990",4,3,"2,170sqft"
"Laurel Vistas 11114 Boot Canyon, San Antonio, TX 78245","From$288,000",4,2,"1,703sqft"
"Magnolia Meadows 617 HEARTLAND DRIVE, GLENN HEIGHTS, TX 75154","From$401,990",4,3,"2,504sqft"
"Tamarron - D.R. Horton 3506 Elk Horn Court, Katy, TX 77494","From$406,990",4,3.5,"2,853sqft"
