Address,Price,Beds,Baths,Sizes
"5877 Rockford Dr, Grovetown, GA 30813","$599,900",6,4.5,"4,500sqft"
"335 Bluff Rd, Jesup, GA 31545","$214,000",3,2,"1,525sqft"
"2208 Bohler Rd NW, Atlanta, GA 30327","$595,000",3,3.5,"2,700sqft"
"1921 Gornto Rd Apt 12, Valdosta, GA 31602","$108,000",2,2,"1,136sqft"
"622 Amhearst Row, Hinesville, GA 31313","$215,000",3,2.5,"1,434sqft"
"456 Linden Dr, Jesup, GA 31545","$232,500",4,2,"1,680sqft"
"423 Bluff Rd, Jesup, GA 31545","$232,500",4,2,"1,680sqft"
"123 Hampton Forest Pl, Dahlonega, GA 30533","$380,000",6,3,"2,476sqft"
"616 Corbley Rd, Rossville, GA 30741","$239,900",3,1.5,"1,650sqft"
"1390 Rose Pointe Dr, Loganville, GA 30052","$289,900",3,2,"1,784sqft"
"590 Bismark Rd NE, Atlanta, GA 30324","$799,000",3,2.5+,"2,894sqft"
"152 Glyndale Dr, Brunswick, GA 31520","$224,900",3,1,"1,456sqft"
"1156 Hamby Dr, Columbus, GA 31907","$134,900",4,2,"1,290sqft"
"2605 McClave Dr, Atlanta, GA 30340","$425,000",3,2,No display data
"3279 Harris Rd SW, Marietta, GA 30060","$329,900",3,2.5,"1,480sqft"
"1390 Primrose Dr, Roswell, GA 30076","$400,000",3,2.5,"2,015sqft"
"119 Mill Stone Dr, Calhoun, GA 30701","$239,900",2,2,No display data
"143 Hubert Plott Dr, Blairsville, GA 30512","$625,000",4,2,No display data
"319 Atlanta St SE Unit 404, Marietta, GA 30060","$349,900",2,2,"1,396sqft"
"346 Carpenter Dr Apt 75, Sandy Springs, GA 30328","$197,500",2,2,"1,176sqft"
"2 Mayhaw Ln, Savannah, GA 31411","$820,000",4,4.5,"4,100sqft"
"9 Blue Phlox Way, Big Canoe, GA 30143","$990,000",4,5,"5,891sqft"
"613 Stone Field Run NW Unit 15, Marietta, GA 30060","$535,000",3,2.5,"2,700sqft"
"4407 Kimball Rd SW, Atlanta, GA 30331","$275,000",4,2,"1,976sqft"
"109 Taylor Walk, Dallas, GA 30132","$379,990",4,3.5,No display data
"5055 Sunrise Ln, Cumming, GA 30041","$799,000",3,3,"2,608sqft"
"3183 Rehoboth Dr, Decatur, GA 30033","$429,900",4,2.5,"2,675sqft"
"436 Chambliss Rd, Cataula, GA 31804","$339,900",4,3,"2,375sqft"
"6388 Crosscreek Ln, Flowery Branch, GA 30542","$389,900",4,2.5,"2,008sqft"
"125 Timberland St, Woodstock, GA 30188","$360,000",5,2,"2,232sqft"
"177 Turpentine Trl, Hinesville, GA 31313","$254,995",4,2.5,"1,810sqft"
"20 10th St NW Unit 802, Atlanta, GA 30309","$349,000",1,1,"1,060sqft"
"309 Napier St, LaFayette, GA 30728","$179,900",3,2,"1,248sqft"
"1403 Oak St, Jesup, GA 31545","$165,000",3,2.5,"1,950sqft"
"1903 W Highland Ave, Albany, GA 31707","$87,000",2,1,998sqft
"1904 Pennsylvania Ave, Augusta, GA 30904","$165,000",2,1,"1,222sqft"
"119 Marlow Ln, Albany, GA 31721","$189,500",3,2,"1,468sqft"
"1948 Sea Oats Dr, Hampton, GA 30228","$264,900",4,2,"2,783sqft"
"1867 Central Ave, Augusta, GA 30904","$180,000",3,3,"1,518sqft"
"1447 Buena Vista Dr, Toccoa, GA 30577","$329,900",3,2,"3,132sqft"
"889 Hunting Horn Way E, Evans, GA 30809","$250,000",3,2.5,"1,800sqft"
"3936 Cutter Pt, Valdosta, GA 31605","$193,000",3,2,"1,757sqft"
"6318 Olmadison Pl, South Fulton, GA 30349","$175,000",2,2,"1,236sqft"
"804 W Ogeechee St, Sylvania, GA 30467","$485,000",6,4.5,"5,229sqft"
"150 Tennyson Trl, Macon, GA 31210","$279,000",4,2.5,"2,608sqft"
"63 NE 26th St, Cairo, GA 39828","$239,500",3,3,"1,998sqft"
"1011 McKinley St N, Albany, GA 31701","$463,800",10,8,"5,698sqft"
"1219 Egg and Butter Rd N, Ochlocknee, GA 31773","$110,000",3,2,"1,456sqft"
"613 33rd St, Columbus, GA 31904","$275,000",3,2,"1,515sqft"
"266 11th St NE Unit 302, Atlanta, GA 30309","$475,000",2,1,"1,053sqft"
"4547 Ritch Haven Rd, Columbus, GA 31909","$230,000",3,2,"1,820sqft"
"1775 Niskey Lake Trl SW, Atlanta, GA 30331","$378,000",3,2.5,"2,675sqft"
"4700 Hallford Way NE, Marietta, GA 30066","$435,000",4,2.5,"2,682sqft"
"1020 Charter Club Dr, Lawrenceville, GA 30043","$384,900",3,2.5,"2,350sqft"
"314 Linwood Rd, Savannah, GA 31419","$234,900",3,2,"1,325sqft"
"604 Skye Ct, Peachtree City, GA 30269","$513,441",5,3.5,"3,152sqft"
"30 Saratoga Ct, Covington, GA 30016","$250,000",4,3,"1,244sqft"
"3 Callavance Ct, Savannah, GA 31411","$1,899,999",3,5.5,"5,341sqft"
"307 Caledonia Ct, Peachtree City, GA 30269","$472,461",4,3.5,"2,791sqft"
"605 Natchez Trce, Sandy Springs, GA 30350","$180,000",2,2,"1,102sqft"
"396 Norton Cir SE, Smyrna, GA 30082","$369,000",2,2,"1,104sqft"
"4412 Sweetgum Ter NE, Marietta, GA 30066","$575,000",4,3.5,"2,500sqft"
"2667 Yale Ter, Decatur, GA 30032","$394,900",3,3.5,"1,530sqft"
"20 10th St NW Unit 1604, Atlanta, GA 30309","$619,000",2,2,"1,815sqft"
"13 Turpentine Trl, Hinesville, GA 31313","$328,995",5,3,"2,845sqft"
"98 Turpentine Trl, Hinesville, GA 31313","$328,995",5,3,"2,845sqft"
"938 Mulford Loop, Augusta, GA 30909","$282,900",4,2.5,"2,057sqft"
"530 Cherry St Unit 201, Macon, GA 31201","$698,000",3,3,"4,000sqft"
"103 Cedar Park Way, Carrollton, GA 30117","$364,914",4,2,No display data
"346 Granard St, Grovetown, GA 30813","$419,900",6,4.5,"3,355sqft"
"6825 Skyview Dr SE, Acworth, GA 30101","$198,800",4,2,"2,432sqft"
"1308 12th Ave SW, Moultrie, GA 31768","$109,900",3,2,"1,542sqft"
"401 Park Dr, Waynesboro, GA 30830","$187,000",2,2,"1,832sqft"
"101 Evening Shade, Clayton, GA 30525","$149,900",2,2,896sqft
"926 Garden St, Rossville, GA 30741","$149,900",2,1,"1,072sqft"
"92 Oglethorpe Mountain Rd, Jasper, GA 30143","$265,000",3,2,"1,642sqft"
"181 Carrington Cir, Thomasville, GA 31757","$410,000",4,3.5,"3,100sqft"
"131 Winslow Cir, Savannah, GA 31407","$275,000",4,2,"1,932sqft"
"184 Hamilton Grove Dr, Pooler, GA 31322","$299,900",3,2.5,"2,356sqft"
"6220 Carlton Ave, Columbus, GA 31909","$149,900",3,1,"1,350sqft"
"15 Stone Gate Ct, Pooler, GA 31322","$345,000",3,2,"1,941sqft"
"6590 Coventry Pt, Austell, GA 30168","$230,000",3,2,"1,438sqft"
"815 Waterways Pkwy S, Richmond Hill, GA 31324","$539,000",4,2.5,"3,158sqft"
"1972 Burgundy Dr, Braselton, GA 30517","$799,999",4,5.5,"3,743sqft"
"3364 Hazelwood Dr SW, Atlanta, GA 30311","$295,000",3,2,"1,684sqft"
"655 New Light Rd, Canton, GA 30115","$435,000",4,2.5,"2,226sqft"
"132 Turpentine Trl, Hinesville, GA 31313","$304,395",4,2.5,"2,720sqft"
"590 Kennesaw Dr SE, Smyrna, GA 30080","$269,900",2,1,"1,125sqft"
"378 Pearl Pentecost Rd, Winder, GA 30680","$185,000",2,1,864sqft
"682 Brass Key Ct, Lawrenceville, GA 30046","$270,000",3,2,"1,482sqft"
"1225 Joe Brogdon Ln, Sugar Hill, GA 30518","$375,000",3,2,"2,037sqft"
"419 Buckingham Dr, Covington, GA 30016","$700,000",5,4.5,"2,908sqft"
"3515 N Cook Rd, Powder Springs, GA 30127","$699,000",5,3.5,"3,610sqft"
"1041 Creekwood Cir, Madison, GA 30650","$315,170",4,2,"1,891sqft"
"1053 Creekwood Cir, Madison, GA 30650","$314,170",4,2,"1,891sqft"
"1039 Creekwood Cir, Madison, GA 30650","$327,070",4,2,"2,025sqft"
"1043 Creekwood Cir, Madison, GA 30650","$297,000",4,2,"1,774sqft"
"1055 Creekwood Cir, Madison, GA 30650","$326,070",4,2,"2,025sqft"
"505 Cunninghame Ct, Peachtree City, GA 30269","$502,445",5,3.5,"3,152sqft"
"1787 Derrill Dr, Decatur, GA 30032","$239,000",3,1,"1,002sqft"
"441 Oakleaf Trl, Suwanee, GA 30024","$679,000",4,3,"2,437sqft"
"1904 Ridgewood Dr NE, Atlanta, GA 30307","$1,449,900",6,5,"4,100sqft"
"2967 Lookout Pl NE, Atlanta, GA 30305","$1,399,000",4,3.5+,"5,392sqft"
"1162 Conway Rd, Decatur, GA 30030","$564,900",3,2,"1,447sqft"
"3568 Rembrandt Rd NW, Atlanta, GA 30327","$3,000,000",7,8.5+,"7,707sqft"
"1702 Nemours Dr NW, Kennesaw, GA 30152","$550,000",5,3.5,"3,862sqft"
"600 Skye Ct, Peachtree City, GA 30269","$509,841",5,3,"3,021sqft"
"2227 Blackwell Chase Ct, Marietta, GA 30062","$899,000",6,5,"5,733sqft"
"2049 Limerick Ct, Grovetown, GA 30813","$355,900",5,3,"2,568sqft"
"1566 Liberty Hill Rd, Toccoa, GA 30577","$217,900",5,3,"3,200sqft"
"100 Alma Ln, Baxley, GA 31513","$84,000",3,2,"1,408sqft"
"3861 Hensley Rd, Augusta, GA 30906","$125,000",3,2,"1,782sqft"
"115 Oarsman Xing, Saint Marys, GA 31558","$276,990",4,3,"2,132sqft"
"696 Fairhaven Blvd, Stockbridge, GA 30281","$293,000",3,3,"2,894sqft"
"125 Oarsman Xing, Saint Marys, GA 31558","$269,990",4,3,"2,132sqft"
"141 Oarsman Xing, Saint Marys, GA 31558","$264,990",4,3,"2,132sqft"
"1593 Piccaadilly Ct, Conyers, GA 30013","$205,000",4,2,No display data
"143 Hampshire Rd, Savannah, GA 31410","$349,000",3,2,"1,869sqft"
"2003 Cheatham Woods Dr SW, Marietta, GA 30008","$220,000",2,2.5,"1,419sqft"
"237 Ebb Tide Xing, Saint Marys, GA 31558","$249,990",4,2,"1,776sqft"
"227 Ebb Tide Xing, Saint Marys, GA 31558","$251,990",4,2,"1,776sqft"
"1083 Miller Ferry Rd SW, Adairsville, GA 30103","$366,300",3,2,"2,808sqft"
"119 Boatsman Way, Saint Marys, GA 31558","$251,990",4,2,"1,776sqft"
"242 Brewer Rd, Kingston, GA 30145","$215,000",3,2,"1,360sqft"
"6 Emmet Ct, Savannah, GA 31419","$265,000",3,2,"1,658sqft"
"921 Cannock St, Grovetown, GA 30813","$240,000",4,3,"2,131sqft"
"300 Suttles Dr SW, Atlanta, GA 30331","$320,000",3,2.5,"1,904sqft"
"173 Rock House Estates Dr, Senoia, GA 30276","$495,000",4,3,"2,773sqft"
"711 Arp Rd, Mineral Bluff, GA 30559","$450,000",4,2,"2,704sqft"
"5800 Shoal Crk, Douglasville, GA 30135","$343,000",3,2,"2,096sqft"
"200 Sarah Creek Ct, Martinez, GA 30907","$210,000",3,2,"1,308sqft"
"3814 Harris Blvd NW, Kennesaw, GA 30144","$390,000",4,2.5,"2,218sqft"
"5890 Sequoia Ln, Douglasville, GA 30135","$398,000",4,2.5,"2,607sqft"
"5192 Laurel Bridge Ct SE, Smyrna, GA 30082","$245,001",2,2.5,"2,060sqft"
"105 Hawks Ridge Trce, Byron, GA 31008","$229,900",3,2,"1,709sqft"
"2726 Oldknow Dr NW, Atlanta, GA 30318","$265,000",3,2,"1,156sqft"
"177 Vanira Ave SE, Atlanta, GA 30315","$499,999",3,2.5,No display data
"76 Brown Ave SE, Atlanta, GA 30315","$389,000",4,2,"1,750sqft"
"750 Dalrymple Rd Apt K2, Atlanta, GA 30328","$235,000",2,2,"1,526sqft"
"4579 Amberly, Atlanta, GA 30360","$516,000",5,3,"3,032sqft"
"1552 Black Hickory Pl, Norcross, GA 30093","$317,000",3,2,"1,236sqft"
"103 Hawks Ridge Trce, Byron, GA 31008","$232,900",3,2,"1,725sqft"
"580 Chicapoo Dr, Marietta, GA 30066","$315,000",3,2,"1,628sqft"
"447 Fire Fly Dr, Tucker, GA 30084","$320,000",3,1,"1,748sqft"
"2114 Edenberry Row Rd SE Unit 12H, Beech Island, GA 29842","$412,900",4,2.5,"2,805sqft"
"258 2nd Ave, Decatur, GA 30030","$725,000",4,2,"2,386sqft"
"440 Nickajack Retreat Ln, Smyrna, GA 30082","$886,995",5,4,No display data
"1208 N Avenue Ave NE, Atlanta, GA 30307","$1,050,000",4,3.5,"3,698sqft"
"126 N Tallahassee St, Hazlehurst, GA 31539","$69,000",3,2,"1,644sqft"
"217 Cascade Cir, Dublin, GA 31021","$119,900",4,1.5,No display data
"605 Melvin Pl, Macon, GA 31206","$109,000",4,2,"1,260sqft"
"329 Earl Crook Rd, Marshallville, GA 31057","$475,000",3,3,"4,086sqft"
"2212 Kimberly Dr, Augusta, GA 30904","$205,000",3,1,"1,947sqft"
"302 Bruce St, Warner Robins, GA 31093","$145,000",3,1,"1,100sqft"
"1154 Silver Fox Ct, Lithia Springs, GA 30122","$310,000",3,2.5,"2,418sqft"
"558 Thompson Mill Rd, Bonaire, GA 31005","$205,000",3,2,"1,664sqft"
"6020 Magnolia Rdg, Stone Mountain, GA 30087","$350,000",4,2.5,"3,168sqft"
"16 Saddlebrush Rd, Ellabell, GA 31308","$309,450",4,2.5,"2,913sqft"
"265 Bell Ave, Hoschton, GA 30548","$300,000",2,2,"1,486sqft"
"287 Hickory Trl, Canton, GA 30115","$239,900",3,2,"1,502sqft"
"56 Andover Ct, Sharpsburg, GA 30277","$359,900",3,2,"1,921sqft"
"817 Ragland Ct, Columbus, GA 31906","$85,000",4,2,"1,350sqft"
"259 Smoketree Cir, Ringgold, GA 30736","$296,000",3,2.5,"2,070sqft"
"455 Cliett Rd, Byron, GA 31008","$309,900",4,3,"2,357sqft"
"2932 Loch Lomond Dr, Conyers, GA 30094","$625,000",7,5.5+,"7,330sqft"
"1145 Village Ct SE, Atlanta, GA 30316","$379,900",2,2.5,"1,220sqft"
"250 Pharr Rd NE Apt 1716, Atlanta, GA 30305","$285,000",1,1,797sqft
"857 Rue Fluer De Lis, Lavonia, GA 30553","$525,000",3,3,"2,608sqft"
"164 Brandimere Dr, Grovetown, GA 30813","$185,000",3,2,"1,775sqft"
"140 Dogwood Ln, Milner, GA 30257","$214,990",4,2,"1,601sqft"
"87 Cabana Ct, Dallas, GA 30132","$449,900",5,2.5,No display data
"9400 Knollcrest Blvd Unit S, Alpharetta, GA 30022","$425,000",3,2.5,"1,920sqft"
"2050 Holland Park Dr, Buford, GA 30519","$419,900",3,3.5,"2,260sqft"
"1286 Tred Avon Way SW, Lilburn, GA 30047","$435,000",5,2.5,"3,032sqft"
"112 Dogwood Ln, Milner, GA 30257","$221,990",4,2,"1,566sqft"
"5311 Riva Ridge Ln, Norcross, GA 30093","$290,000",3,2,"1,572sqft"
"305 Riveredge Ln, Ellijay, GA 30540","$599,900",3,2,"1,332sqft"
"3670 Lebella Ln, Bethlehem, GA 30620","$390,000",5,3,"2,814sqft"
"4829 Highpoint Dr NE, Marietta, GA 30066","$401,000",3,3,"2,621sqft"
No display data,"$310,000",3,2.5,"1,818sqft"
"64 Hickory Ridge Ln, Mineral Bluff, GA 30559","$1,965,000",4,3,"3,000sqft"
"Lot 4 Rex Dr Lot 4, Rex, GA 30273","$394,990",4,2.5,"2,253sqft"
"1400 Tiger Pass Dr, Tiger, GA 30576","$2,450,000",2,2.5,"2,664sqft"
"128 Tee Dr, Forsyth, GA 31029","$739,000",4,3.5+,No display data
"3325 Piedmont Rd NE Unit 1906, Atlanta, GA 30305","$1,250,000",3,3,No display data
"640 Glen Iris Dr NE Apt 606, Atlanta, GA 30308","$1,895,000",3,3.5,"4,210sqft"
"318 Buck Creek Rd, Dry Branch, GA 31020","$84,900",3,2,"1,980sqft"
"5209 Sequani Cir, Lake Park, GA 31636","$95,000",3,1,975sqft
"1351 Oakview Cir, Forest Park, GA 30297","$138,000",3,1,"1,053sqft"
"105 Greenwood Dr, Warner Robins, GA 31093","$171,900",3,3,"1,982sqft"
"494 Cordell Rd, LaFayette, GA 30728","$299,900",4,2,"2,600sqft"
"4203 Castlewood Pkwy, Columbus, GA 31907","$239,500",3,2,"2,005sqft"
No display data,"$264,000",3,2,"2,070sqft"
"440 Mac Johnson Rd NW, Cartersville, GA 30121","$169,900",2,2,996sqft
"3453 Eisenhower Cir SE, Atlanta, GA 30354","$220,000",3,1,No display data
"369 William Gibbs Rd, Tifton, GA 31793","$299,500",4,2,"2,335sqft"
"8 Limestone Ln, Savannah, GA 31419","$245,000",4,2,"1,689sqft"
"2036 Laboon Cir, Atlanta, GA 30349","$495,000",5,5,No display data
"1155 Brook Meadow Ct, Lawrenceville, GA 30045","$270,000",3,2,"1,566sqft"
"119 Sweetwater Cir, Rincon, GA 31326","$499,999",5,3,"3,394sqft"
"5730 Ridge Stone Way, Cumming, GA 30041","$295,900",3,2.5,"1,300sqft"
"6050 Ashbury Ln, Cumming, GA 30028","$395,000",5,3,"2,561sqft"
"4409 George David Way, Powder Springs, GA 30127","$264,900",2,2.5,"1,992sqft"
"115 Wiley Bridge Ct, Woodstock, GA 30188","$399,900",4,2,"2,282sqft"
"916 Birchwood Ct, McDonough, GA 30253","$495,000",6,3.5,"3,682sqft"
"2520 Kistler Ct NW, Kennesaw, GA 30152","$359,900",4,2.5,"2,516sqft"
"7 Elan Ct, Alpharetta, GA 30022","$370,000",2,2.5,"2,008sqft"
"766 Winding Grove Ln, Loganville, GA 30052","$417,000",3,2,"2,060sqft"
"973 Star Ct, Norcross, GA 30093","$349,000",5,3,"3,000sqft"
"256 Delevan St SW, Atlanta, GA 30315","$350,000",3,2.5,"1,496sqft"
"33 Camden Rd NE, Atlanta, GA 30309","$1,095,000",3,3.5,"2,124sqft"
"615 Wintergate Ct, Alpharetta, GA 30022","$749,999",5,4.5,"3,676sqft"
"128 Blakemore Dr SE, Smyrna, GA 30080","$465,000",3,3,"1,749sqft"
"1828 Alberta Ln Unit 19, Winder, GA 30680","$434,912",4,3,"2,325sqft"
"3385 Steinbeck St, Cumming, GA 30041","$564,295",3,2,"1,919sqft"
"6532 Beacon Dr, Atlanta, GA 30328","$579,000",3,3.5,"1,890sqft"
"170 Echols Way, Acworth, GA 30101","$499,900",5,4,No display data
"1663 E Lake Dr, Marietta, GA 30062","$424,900",4,2,No display data
"316 Denton Way, Hampton, GA 30228","$378,000",4,3.5,No display data
"1238 Bennett Creek Overlook, Suwanee, GA 30024","$440,900",3,3.5,"1,822sqft"
"31 Wallce Dr Unit 1, Winder, GA 30680","$514,761",4,3.5,"3,191sqft"
"48 White Oak Trl Unit 48, Commerce, GA 30529","$307,400",3,2,No display data
"172 Wagon Cir, Fairmount, GA 30139","$329,000",4,3,No display data
"195 White Birch Dr, Covington, GA 30016","$59,900",3,2,"1,173sqft"
"670 Meriwether St, Grantville, GA 30220","$107,000",2,1,452sqft
"274 Brimberry St, Camilla, GA 31730","$132,500",3,1.5,"1,348sqft"
"1066 Creekwood Cir, Madison, GA 30650","$314,170",4,2,"1,891sqft"
"6056 Riveroak Ter, College Park, GA 30349","$365,000",4,3.5,"2,960sqft"
"40 Beverly Ct, Newnan, GA 30263","$212,000",3,2,No display data
"287 Moore St, Trion, GA 30753","$229,000",3,1,"1,227sqft"
"8556 Webb Rd, Riverdale, GA 30274","$239,000",4,2.5,"1,940sqft"
"8410 Teal Rd, Fairburn, GA 30213","$250,000",2,2,"1,534sqft"
"2568 Summit Cove Dr, Duluth, GA 30097","$280,000",3,2.5,No display data
"366 Amal Dr SW, Atlanta, GA 30315","$139,900",3,1,"1,055sqft"
"4650 Quail Pointe Dr, Flowery Branch, GA 30542","$278,499",4,2,No display data
"169 East St, Morganton, GA 30560","$329,000",3,2,"1,386sqft"
"2106 Turkey Mountain Rd NE, Rome, GA 30161","$300,000",3,2,"1,627sqft"
"5902 Trent Jones Way, Lithonia, GA 30038","$165,500",2,2,"1,626sqft"
"3683 Wedgewood Chase, Peachtree Corners, GA 30092","$399,900",3,4,"2,196sqft"
"1305 Rosewood Dr, Alpharetta, GA 30005","$575,000",4,2.5,"2,795sqft"
"361 17th St NW Unit 1520, Atlanta, GA 30363","$245,000",1,1,746sqft
"375 Ralph McGill Blvd NE Apt 207, Atlanta, GA 30312","$175,000",2,1,882sqft
"4243 Inca Ct, Douglasville, GA 30135","$252,000",4,3,"1,305sqft"
"103 Skylark Rd, Savannah, GA 31302","$338,990",5,3.5,"2,713sqft"
"1401 Fairburn Rd SW, Atlanta, GA 30331","$259,000",3,2,No display data
"6650 Homestead Rd, Rex, GA 30273","$225,000",3,2,"1,191sqft"
"1316 Mosgrove Ln, Hampton, GA 30228","$454,585",4,3.5,"2,920sqft"
"327 Amble Side, McDonough, GA 30252","$459,000",4,3,"3,331sqft"
"2359 Beecher Rd SW, Atlanta, GA 30311","$329,900",2,1,"1,081sqft"
"1038 Merrivale Chase, Roswell, GA 30075","$585,000",3,3.5,"2,897sqft"
"878 Peachtree St NE Apt 326, Atlanta, GA 30309","$249,000",1,1,No display data
"147 Ingle Dr Unit 79, Monroe, GA 30655","$329,900",4,2,"1,981sqft"
"496 Sanderlin Mountain Dr S, Big Canoe, GA 30143","$1,198,600",4,4.5,"4,495sqft"
"107 Jack Ct, Eatonton, GA 31024","$295,000",4,3,No display data
"3019 Highway 138 SW, Conyers, GA 30094","$850,000",3,2,"2,635sqft"
"240 Kennedy Ln, Ellijay, GA 30540","$589,000",4,2,"2,580sqft"
"155 Long Dr SW, Marietta, GA 30060","$283,500",3,1.5,"1,040sqft"
"33 Chief Cir, Lawrenceville, GA 30043","$323,000",3,2,"1,435sqft"
"506 Hawksclaw Trl, Morganton, GA 30560","$1,200,000",4,4.5,"3,038sqft"
"681 Springhollow Ln SW, Marietta, GA 30008","$329,900",3,2,"1,200sqft"
"1896 Streamlet Xing, Kennesaw, GA 30152","$728,243",4,3.5,"3,149sqft"
"3581 W Hill St, Clarkston, GA 30021","$280,000",3,1,No display data
"31 Wallace Dr, Winder, GA 30680","$514,761",4,3.5,No display data
"2652 Caruso Way, Atlanta, GA 30339","$603,580",3,3.5,"1,899sqft"
"241 Apple Valley Rd, Macon, GA 31217","$115,000",3,2,"1,092sqft"
"120 Pine Lane Dr NW, Milledgeville, GA 31061","$189,000",3,2,"1,480sqft"
"203 Bruce St, Warner Robins, GA 31093","$160,000",3,1.5,"1,484sqft"
"829 N College Dr, Cedartown, GA 30125","$279,900",5,3,"2,572sqft"
"1111 Ninth Ave, Albany, GA 31707","$72,900",2,1,"1,190sqft"
"1626 Apple Valley Dr, Augusta, GA 30906","$99,900",4,2,No display data
"386 Surrey Ct, Bremen, GA 30110","$369,900",4,3.5,"2,600sqft"
"4088 Jersey Covington Rd, Covington, GA 30014","$224,000",3,1,"1,316sqft"
"206 E College St, Valdosta, GA 31602","$339,900",6,4,"4,107sqft"
"508 Norris St, Saint Marys, GA 31558","$375,000",3,2,"2,160sqft"
"225 Lakeshore Dr, Roswell, GA 30075","$395,000",2,2.5,"1,340sqft"
"1155 Bud Davis Rd, Newnan, GA 30263","$499,900",6,4.5,"4,080sqft"
"2106 Penrose Dr, East Point, GA 30344","$170,000",3,1,"1,074sqft"
"661 Coleman River Rd, Clayton, GA 30525","$275,000",3,3,"1,152sqft"
"146 Steven St, Richmond Hill, GA 31324","$288,900",3,2,"1,915sqft"
"1800 Elyse Springs Dr, Lawrenceville, GA 30045","$476,500",5,4,"3,910sqft"
"6301 Providence Valley Dr, Mableton, GA 30126","$367,600",2,2.5,"2,460sqft"
"2145 Ridgecrest Cir, Hiawassee, GA 30546","$350,000",3,3,No display data
"2130 Scarbrough Dr, Stone Mountain, GA 30088","$209,300",4,2,"1,786sqft"
"599 Palmer Ct SE, Conyers, GA 30094","$320,000",5,4,"2,390sqft"
"972 Camp Mikell Rd, Toccoa, GA 30577","$294,900",1,1,No display data
"200 Spencer St, Barnesville, GA 30204","$329,000",3,2,"1,956sqft"
"459 Mall Blvd Apt 74, Savannah, GA 31406","$217,000",3,3,"1,964sqft"
"1416 Henderson Ridge Ln, Loganville, GA 30052","$449,900",5,3,"3,100sqft"
"5962 River Rd, Flowery Branch, GA 30542","$340,000",3,3,"2,004sqft"
"Groover Rd Lot 8, Ludowici, GA 31316","$299,000",4,2,"1,959sqft"
"1397 Downs Dr SW, Atlanta, GA 30311","$375,000",4,2,"2,077sqft"
"111 Misty Ridge Pl, Hiram, GA 30141","$285,000",3,2,"1,318sqft"
"238 Evans St, Athens, GA 30606","$269,900",3,1,912sqft
"482 Georgia Ave, Dahlonega, GA 30533","$309,000",3,2,"1,400sqft"
"313 San Marcos Ct, Stone Mountain, GA 30083","$276,000",3,2,"1,701sqft"
"5106 Swann St SW, Covington, GA 30014","$335,000",3,2.5,"1,808sqft"
"1645 Woodbine Ave NE, Atlanta, GA 30317","$449,900",3,2,"1,218sqft"
"910 Ponce De Leon Ave NE Unit 8, Atlanta, GA 30306","$850,000",3,2.5,"2,371sqft"
"171 Ingle Dr Unit 77, Monroe, GA 30655","$331,900",4,2.5,"2,406sqft"
"3186 Ancoats St, Douglasville, GA 30135","$424,900",5,3,No display data
"6045 The Twelfth Fairway, Suwanee, GA 30024","$509,900",4,2.5,"2,293sqft"
"Lot 11 Rex Rd Lot 11, Rex, GA 30273","$395,990",4,2.5,"2,253sqft"
"80 Flat Creek Dr Unit 3, Monroe, GA 30655","$483,372",4,3,"2,904sqft"
"95 Taylor Walk, Dallas, GA 30132","$389,990",4,2.5,No display data
"855 Peachtree St NE Unit 702, Atlanta, GA 30308","$534,900",2,2,"1,357sqft"
"105 Leveret Rd, Locust Grove, GA 30248","$456,328",4,3.5,"2,665sqft"
"73 Plantation Blvd, Georgetown, GA 39854","$54,500",3,2,"1,000sqft"
"647 Cashtown Rd, Aragon, GA 30104","$249,900",4,2,"2,200sqft"
"2816 Pecan St, Columbus, GA 31906","$149,900",3,2,"1,681sqft"
"127 Millers Trace Dr, Saint Marys, GA 31558","$170,000",3,2,"1,072sqft"
"250 Shannons Pl, Comer, GA 30629","$249,900",3,2,"1,448sqft"
"81 Arvel Ln, Fairmount, GA 30139","$215,000",5,2,No display data
"3475 Jonathan Cir, Augusta, GA 30906","$79,900",3,1,No display data
"185 Parland Rd, Brunswick, GA 31523","$219,900",3,2,"1,664sqft"
"94 Manchester Ln, Villa Rica, GA 30180","$985,000",6,4.5+,"10,913sqft"
"308 Simpson Pl, Valdosta, GA 31602","$239,900",3,2,"2,132sqft"
"257 Woodland Rd, Winder, GA 30680","$280,000",3,2,"1,919sqft"
"1681 Stanton Rd SW, Atlanta, GA 30311","$250,000",3,2,"1,104sqft"
"544 Dresler Rd, Rincon, GA 31326","$365,000",5,4,"3,588sqft"
"1765 Stargrass Dr, Grayson, GA 30017","$531,000",5,4.5,"7,432sqft"
"6390 Blackjack Rd, Flowery Branch, GA 30542","$479,000",4,3.5,"4,425sqft"
"106 Bamboo Dr, Kingsland, GA 31548","$190,000",4,2,"1,493sqft"
"4055 Allegiance Ave, Austell, GA 30106","$300,000",4,3,No display data
"5209 Proctor Lndg NW, Acworth, GA 30101","$332,000",4,3,"2,934sqft"
"Groover Rd Lot 7, Ludowici, GA 31316","$368,000",5,3.5,"2,869sqft"
"4200 Bonnett Creek Ln, Hoschton, GA 30548","$519,900",5,3,"4,767sqft"
"6889 Smoke Ridge Dr, Atlanta, GA 30349","$269,900",4,2.5,"1,936sqft"
"Groover Rd Lot 5, Ludowici, GA 31316","$374,000",5,3.5,"2,953sqft"
