Address,Price,Beds,Baths,Sizes
"860 Park Ave Fl 3, New York, NY 10075","$8,795,000",5,4.5,No display data
"120 Riverside Blvd Apt 9M, New York, NY 10069","$945,000",1,1,No display data
"148 W 23rd St Apt 11A, Manhattan, NY 10011","$1,350,000",2,1.5,No display data
"1974 New York Ave, Brooklyn, NY 11210","$849,000",4,2,"1,515sqft"
"3223 Grace Ave, Bronx, NY 10469","$835,000",5,2,"1,760sqft"
"96-19 46th Ave, Corona, NY 11368","$1,250,000",4,2.5,No display data
"435 E 52nd St Units 8 & 9C, New York, NY 10022","$7,950,000",3,4.5+,"4,460sqft"
"2041 149th St, Whitestone, NY 11357","$1,280,000",3,3,No display data
"10 W 15th St Apt 903, New York, NY 10011","$895,000",1,1,No display data
"1094 Bushwick Ave, Brooklyn, NY 11221","$1,598,888",9,5,No display data
"520 W 23rd St Apt 4B, New York, NY 10011","$1,250,000",2,2,894sqft
No display data,"$1,095,000",1,1,718sqft
"206 Lexington Ave Unit 1, New York City, NY 11216","$999,000",1,1.5,"1,667sqft"
"21-02 77th St, East Elmhurst, NY 11370","$2,199,999",6,3.5+,"3,150sqft"
"5112 Post Rd, New York, NY 10471","$1,350,000",8,3,No display data
"101 W 79th St Apt 12F, New York City, NY 10024","$1,575,000",1,1,785sqft
"70 E 10th St Apt 6P, New York City, NY 10003","$1,220,000",1,1,No display data
"267 Bay 14th St, Brooklyn, NY 11214","$1,098,000",3,2.5,"1,152sqft"
"546 55th St Apt 6, Brooklyn, NY 11220","$749,000",3,1,820sqft
"882 58th St, Brooklyn, NY 11220","$2,058,888",6,2.5,"2,916sqft"
"3088 Mitchell Pl, Bronx, NY 10465","$528,000",3,1,"1,140sqft"
"3220 Avenue H Apt 1E, Brooklyn, NY 11210","$275,000",1,1,870sqft
"116-56 155 St, Jamaica, NY 11434","$585,000",3,2.5,No display data
"97-37 63rd Rd Unit 3K, Rego Park, NY 11374","$429,000",2,1,"1,050sqft"
"233 E 70th St Apt 6P, New York City, NY 10021","$1,250,000",2,2,No display data
"85-15 Main St Ph H, Jamaica, NY 11435","$234,888",1,1,700sqft
"419 E 57th St Apt 12E, New York, NY 10022","$729,000",1,1,No display data
"249-12 Rushmore Ter, Little Neck, NY 11362","$700,000",3,1,"1,468sqft"
"21-66 33rd Rd Unit 3C, Queens, NY 11106","$499,000",2,1,No display data
"363 E 76th St Apt 6B, Manhattan, NY 10021","$900,000",1,1,No display data
"31-27 96th St, East Elmhurst, NY 11369","$990,000",3,3,"1,604sqft"
"515 E 85th St Ph C, Manhattan, NY 10028","$750,000",1,1,No display data
"201 E 77th St Apt 12C, New York, NY 10075","$895,000",1,1,No display data
"410 Craig Ave, Staten Island, NY 10307","$999,000",3,4.5,"2,861sqft"
"1901 Harrison Ave, Bronx, NY 10453","$699,000",5,2,No display data
"205 W 89th St Apt 4G, New York City, NY 10024","$1,995,000",2,2,No display data
"3840 Greystone Ave Apt 3L, Bronx, NY 10463","$339,999",2,1,"1,000sqft"
"345 E 52nd St Apt 9F, New York, NY 10022","$850,000",1,1,No display data
"3 E 9th St, New York, NY 10003","$16,000,000",7,9,"8,245sqft"
"120 E 79th St Apt 9E, New York, NY 10075","$765,000",1,1,800sqft
"1175 York Ave Apt 12E, New York, NY 10065","$1,495,000",2,2,No display data
"424 E 52nd St Ph C, New York, NY 10022","$2,995,000",3,1,No display data
"300 E 59th St Apt 1804, New York, NY 10022","$850,000",1,1,860sqft
"1941 73rd St, Brooklyn, NY 11204","$1,550,000",9,3,"2,560sqft"
"97-25 64th Ave Unit D14, Flushing, NY 11374","$622,000",2,1,820sqft
"1623 Coleman St, Brooklyn, NY 11234","$750,000",3,1.5+,"1,290sqft"
"2128 Ocean Ave Apt 9A, Brooklyn, NY 11229","$899,000",2,2,"1,002sqft"
"310 Riverside Dr Apt 404, New York City, NY 10025","$725,000",1,1,No display data
"320 Central Park W Unit 3G, New York, NY 10025","$1,595,000",2,2,No display data
"53 Boerum Pl Apt 3B, Brooklyn, NY 11201","$999,000",2,2,946sqft
"65 W 13th St Apt 3E, New York, NY 10011","$4,200,000",2,2,"2,116sqft"
"1325 Herkimer St Apt 504, Brooklyn, NY 11233","$518,000",1,1,582sqft
"27-28 Thomson Ave Unit 814, Queens, NY 11101","$1,850,000",1,2,No display data
"58-56 262nd St, Little Neck, NY 11362","$2,098,000",4,4,"2,583sqft"
"15 E 91st St Unit 6A, New York, NY 10128","$1,995,000",2,2,No display data
"1 Prospect Park W Unit 4E, Brooklyn, NY 11215","$2,975,000",2,2,"1,863sqft"
"154 Attorney St Apt 303, New York, NY 10002","$1,325,000",2,1,841sqft
"1587 E 19th St Apt 4E, Brooklyn, NY 11230","$748,000",3,1.5,"1,326sqft"
"166-31 9th Ave Unit 4B, Beechhurst, NY 11357","$408,888",3,1,No display data
"1230 Boston Rd Apt 29, Bronx, NY 10456","$100,000",3,1,No display data
"84-20 153rd Ave Unit 4K, Howard Beach, NY 11414","$239,000",2,1,No display data
"26910 Grand Central Pkwy Apt 9Y, Floral Park, NY 11005","$300,000",1,1,835sqft
"1 Fordham Hill Oval Apt 1G, Bronx, NY 10468","$165,000",1,1,635sqft
"147-09 Grand Central Pkwy Unit 79E, Briarwood, NY 11435","$220,000",2,1,No display data
"283 E 4th St Apt 4F, New York, NY 10009","$449,000",1,1,No display data
"30-86 42nd St, Astoria, NY 11103","$1,265,000",3,2,No display data
"77-34 113 St Unit 3H, Forest Hills, NY 11375","$355,000",1,1,No display data
"37-20 87th St Unit 1G, Jackson Heights, NY 11372","$290,000",1,1,No display data
"170 Camden Ave, Staten Island, NY 10309","$639,900",3,2.5,"1,500sqft"
"1738 Union St Apt 2G, Brooklyn, NY 11213","$400,000",1,1,716sqft
"43-57 Union St Unit 2K, Flushing, NY 11355","$412,000",2,1,"1,150sqft"
"77-20 Austin St Unit 2E, Forest Hills, NY 11375","$288,000",1,1,720sqft
"3311 Shore Pkwy Apt 5G, New York City, NY 11235","$299,995",1,1,No display data
"304 W 88th St Apt 1C, New York, NY 10024","$999,000",1,1,850sqft
"424 E 52nd St Apt 5C, New York City, NY 10022","$1,250,000",2,2,No display data
"148-09 Northern Blvd Unit 3J, Flushing, NY 11354","$680,000",2,1,"1,055sqft"
"24-65 38th St Unit 3D, New York, NY 11103","$575,000",2,1,No display data
"24-39 38th St Unit 2D, New York, NY 11103","$525,000",1,1,No display data
"1270 Fifth Ave Unit 15T, New York, NY 10029","$1,250,000",3,2,No display data
"40 W 67th St Apt 1D, New York City, NY 10023","$785,000",1,1,675sqft
"501 Surf Ave Apt 6E, Brooklyn, NY 11224","$599,000",2,1,980sqft
"35 Seacoast Ter Apt 21K, Brooklyn, NY 11235","$579,000",2,1,"1,100sqft"
"365 Bridge St, Brooklyn, NY 11201","$998,000",2,1,"1,099sqft"
"245-247 86th St, Brooklyn, NY 11209","$4,100,000",4,2.5+,"5,900sqft"
"41 Henry St, Manhattan, NY 10002","$8,200,000",2,1,No display data
"133 W 118th St, New York City, NY 10026","$2,500,000",7,4,"3,924sqft"
"170 E 90th St Apt 4W, New York, NY 10128","$999,000",2,2,"1,100sqft"
"97-25 64th Ave Unit A7, Flushing, NY 11374","$537,000",1,1,760sqft
"97-25 64th Ave Unit C5, Flushing, NY 11374","$571,000",1,1,770sqft
"40 Broad St Apt 28B, New York, NY 10004","$1,190,000",1,1.5,"1,066sqft"
"11 Hancock Pl Apt 703, New York, NY 10027","$1,030,000",1,1,795sqft
"2150 Broadway Apt 7E, New York, NY 10023","$4,595,000",2,3,"1,737sqft"
"23 Helena Rd, Staten Island, NY 10304","$6,750,000",5,6.5,"7,050sqft"
"132-36 Pople Ave Unit 1A, Flushing, NY 11355","$718,888",2,2,900sqft
"561 Pacific St Apt 1101, Brooklyn, NY 11217","$1,895,000",2,2,"1,249sqft"
"561 Pacific St Apt 1002, Brooklyn, NY 11217","$1,825,000",2,2,"1,158sqft"
"Withheld E Withheld St, Brooklyn, NY 11203","$300,000",5,2,No display data
"704 Brook Ave Apt 5M, Bronx, NY 10455","$284,999",2,2,"1,100sqft"
"269-10 Grand Central Pkwy Unit 7D, Floral Park, NY 11005","$379,000",1,1.5,No display data
"6203 A 6203A Spencer Ter, Bronx, NY 10471","$899,000",4,3.5,"2,214sqft"
"57 Park Ter W Unit Wic, Manhattan, NY 10034","$335,000",1,1,805sqft
"4001 Rockaway Beach Blvd, Far Rockaway, NY 11691","$549,000",3,2,No display data
"84-75 127th St, Kew Gardens, NY 11415","$769,000",3,1.5,"1,632sqft"
"236 E 47th St Apt 22B, New York, NY 10017","$865,000",1,1,No display data
"515 Park Ave Units 34 & 35, New York, NY 10022","$20,000,000",4,4.5,"5,000sqft"
"150 E 77th St Unit 8EF, New York, NY 10075","$5,995,000",5,4.5,No display data
"32-25 88 St Unit D107, East Elmhurst, NY 11369","$258,000",1,1,819sqft
"188 E 70th St Apt 5D, New York, NY 10021","$1,239,000",1,1.5,No display data
"37-21 80th St Unit 3M, Jackson Heights, NY 11372","$315,000",1,1,No display data
"3 E 9th St, New York City, NY 10003","$16,000,000",7,9,"8,245sqft"
"46 W 83rd St Apt 1A, New York, NY 10024","$999,000",2,1,No display data
"69-10 108th St Unit 2J, Queens, NY 11375","$865,000",3,2,No display data
"3213 Avenue L, Brooklyn, NY 11210","$649,000",4,1.5,"1,235sqft"
"80-51 161 St, Jamaica, NY 11432","$848,000",4,2,"1,400sqft"
"333 E 43rd St Ph 17, New York, NY 10017","$975,000",1,1,No display data
"161 E 79th St Unit 4B, New York City, NY 10075","$2,375,000",3,2.5,No display data
"1330 5th Ave Apt 6J, New York City, NY 10026","$699,000",1,1,665sqft
"194-14 114th Rd, Saint Albans, NY 11412","$799,000",4,3.5,No display data
"139-20 231st St, Laurelton, NY 11413","$779,990",5,2,No display data
"870 5th Ave Apt 10H, Manhattan, NY 10065","$2,650,000",3,3.5,No display data
"2018 E 54th St, Brooklyn, NY 11234","$1,200,000",7,3.5,"2,760sqft"
"55-24 98th St, Corona, NY 11368","$1,630,000",9,5.5,No display data
"140-35 Beech Ave Unit 5D, Flushing, NY 11355","$449,000",2,1,"1,000sqft"
"60 E End Ave Apt 42A, New York City, NY 10028","$2,375,000",3,3.5,No display data
"144-18 68th Rd, Kew Gardens Hills, NY 11367","$1,600,000",3,2.5,No display data
"31-11 Linden Pl Unit 3B, Flushing, NY 11354","$585,000",2,2,905sqft
"9701 Shore Rd Apt 6H, Brooklyn, NY 11209","$789,000",2,2,"1,200sqft"
"11 Hancock Pl Apt 902, New York, NY 10027","$1,515,000",2,2,"1,155sqft"
"50 Bond St Apt 2, New York, NY 10012","$6,950,000",3,2.5,"3,100sqft"
"215 W 28th St Apt 11B, New York City, NY 10001","$1,500,000",1,1,700sqft
"215 W 28th St Apt 4C, New York City, NY 10001","$2,200,000",2,2.5,"1,136sqft"
"11 Hancock Pl Apt 1001, New York, NY 10027","$2,985,000",4,3.5,"2,064sqft"
"94-30 60th Ave Unit 4J, Elmhurst, NY 11373","$558,000",3,2,No display data
"3167 Fairmount Ave, Bronx, NY 10465","$569,000",3,2,"1,852sqft"
"224 Highland Blvd Unit 304, Brooklyn, NY 11208","$350,000",2,2,"1,400sqft"
"10 Wade Sq, Bronx, NY 10457","$549,900",3,1.5,"1,320sqft"
"7-15 162nd St Unit 6C, Beechhurst, NY 11357","$359,888",2,1,No display data
"39-55 51 St Unit 1E, Woodside, NY 11377","$465,000",2,1,No display data
"100 W 141st St Apt 35, New York City, NY 10030","$390,000",2,1,990sqft
"188 Hull St Unit 188A, Brooklyn, NY 11233","$495,000",2,1,808sqft
"1583 Lurting Ave, Bronx, NY 10461","$649,000",3,2.5,"1,558sqft"
"150-34 Jewel Ave Unit 63A, Flushing, NY 11367","$279,000",1,1,No display data
"110-32 62 Dr, Forest Hills, NY 11375","$1,175,000",3,3.5,No display data
"762 Tenth Ave Unit 2S, New York, NY 10019","$549,000",1,1,700sqft
"228 E 13th St Apt 5, New York City, NY 10003","$525,000",1,1,550sqft
"1396 E 58th St, Brooklyn, NY 11234","$899,000",5,3,No display data
"1505 E 54th St, Brooklyn, NY 11234","$599,000",2,2.5,868sqft
"63-26 99 St Unit 6D, Rego Park, NY 11374","$448,000",1,1,No display data
"1779 W 6th St, Brooklyn, NY 11223","$1,098,000",3,3,"2,117sqft"
"573 Grand St Apt 1803, New York, NY 10002","$875,000",2,1,No display data
"817 W End Ave Apt 3CC, New York, NY 10025","$595,000",1,1,No display data
"144-80 Sanford Ave Unit 3C, Flushing, NY 11355","$475,000",2,1,"1,100sqft"
"1088 Bushwick Ave, New York City, NY 11221","$1,349,000",7,5,No display data
"310-312 Hillside Ave, Staten Island, NY 10304","$1,299,999",10,4,"3,156sqft"
"122-18 172nd St, Jamaica, NY 11434","$899,000",8,3,"2,200sqft"
"2 E End Ave Ph F, New York, NY 10075","$1,850,000",3,3.5,No display data
"42-14 Crescent St Unit 6B, New York City, NY 11101","$695,000",1,1,714sqft
"85-67 Hollis Hills Ter, Hollis Hills, NY 11427","$1,288,000",3,2.5,"1,959sqft"
"421 Halsey St, Stuyvesant Hts, NY 11233","$1,349,000",5,3,"2,152sqft"
"99-15 63rd Ave Unit Townhouse, Queens, NY 11374","$1,200,000",1,1,No display data
"91-16 Shore Front Pkwy Unit 5D, Rockaway Beach, NY 11693","$769,000",2,2,"1,187sqft"
No display data,"$6,100,000",2,2.5,"2,425sqft"
"27 Thomson Ave Unit 814, New York City, NY 11101","$1,850,000",1,2,No display data
"728 Oceanview /C2 Ave Unit D2, Brooklyn, NY 11235","$1,550,000",5,4,"2,500sqft"
"536 Hanover Ave, Staten Island, NY 10304","$799,999",3,1.5,988sqft
"1587 E 19th St Apt 4K, Brooklyn, NY 11230","$668,000",2,1.5,"1,179sqft"
"2440 Benson Ave Unit Townhouse, Brooklyn, NY 11214","$1,500,000",5,3,"2,106sqft"
"215 W 28th St Apt 11D, New York City, NY 10001","$2,650,000",2,2.5,"1,118sqft"
"520 W 28th St Unit 22, New York City, NY 10001","$4,000,000",2,2.5,"1,717sqft"
"215 W 28th St Apt 2C, New York City, NY 10001","$3,195,000",2,2.5,"1,120sqft"
"215 W 28th St Apt 3A, New York City, NY 10001","$1,995,000",2,2,"1,115sqft"
"180 Pulaski St, Brooklyn, NY 11206","$620,000",6,3,No display data
"95-16 126th St, Richmond Hill, NY 11418","$599,000",3,1.5,"1,620sqft"
"45 Union Ave, Staten Island, NY 10303","$880,000",6,4,"2,468sqft"
"136-15 222nd St, Laurelton, NY 11413","$549,900",3,1.5,No display data
"151 E 58th St Ph 50, New York, NY 10022","$58,500,000",5,5.5,"9,675sqft"
"90 William St Apt 10H, New York City, NY 10038","$1,050,000",2,1,"1,106sqft"
"217-54 100th Ave, Queens Village, NY 11429","$699,000",4,3,No display data
"67-17 242nd St Unit 26A, Flushing, NY 11362","$555,000",2,1.5,"1,100sqft"
"99-52 66th Rd Unit 9N, Rego Park, NY 11374","$399,000",2,1,"1,100sqft"
"1490 St Johns Pl Unit 3F, New York City, NY 11213","$580,000",1,2,728sqft
"420 E 72nd St Apt 14E, New York City, NY 10021","$749,000",1,1,No display data
"53-11 90th St Unit 6M, Elmhurst, NY 11373","$535,000",1,1,843sqft
"94-17 46 Ave Unit 1, Elmhurst, NY 11373","$689,000",2,2.5,No display data
"240 Park Ave S Apt 17, Manhattan, NY 10003","$18,500,000",3,3.5,"3,900sqft"
"240 E 15th St Apt 1, New York City, NY 10003","$1,499,000",1,2,No display data
No display data,"$1,170,000",2,2,"1,024sqft"
"1532 Overing St, Bronx, NY 10461","$1,300,000",5,4.5,"2,414sqft"
"67-39 Cloverdale Ln Unit 1, Bayside, NY 11364","$498,000",1,1,700sqft
"320 Tompkins Ave, New York City, NY 11216","$3,250,000",5,3.5+,No display data
"240 E 35th St Apt 6L, New York, NY 10016","$499,000",1,1,No display data
"201 E 77th St Apt 6F, Manhattan, NY 10075","$1,225,000",2,2,No display data
"860 United Nations Plz Ph 38, New York, NY 10017","$3,750,000",4,4.5,No display data
"143 W 20th St Unit 2SN, Manhattan, NY 10011","$3,750,000",4,3,"4,050sqft"
"63 Sutter Ave, Brooklyn, NY 11212","$1,250,000",4,4,No display data
"1247 Ryder St, Brooklyn, NY 11234","$1,150,000",5,2.5,"2,036sqft"
"31 Schermerhorn St Unit Garden, New York City, NY 11201","$3,395,000",3,3,"2,679sqft"
"44 Box St Unit 2A, Brooklyn, NY 11222","$1,225,000",1,1,580sqft
"1409 Dean St, Crown Heights, NY 11216","$2,200,000",5,5,"3,912sqft"
"44 Box St Unit 4A, Brooklyn, NY 11222","$1,275,000",2,1,926sqft
"96 Bay 10th St, Brooklyn, NY 11228","$1,750,000",4,2.5,"1,762sqft"
"44 Box St Unit 4C, Brooklyn, NY 11222","$1,225,000",2,2,868sqft
No display data,"$2,995,000",2,2,"1,478sqft"
"70 Charlton St Apt 21A, New York City, NY 10014","$3,250,000",2,2.5,"1,622sqft"
"57-50 Xenia St Unit Townhouse, Queens, NY 11368","$1,500,000",7,4.5,No display data
"68-29 Main St, Kew Gardens Hills, NY 11367","$1,750,000",4,0.5+,No display data
"286 Union Ave Apt 3A, Brooklyn, NY 11211","$1,075,000",2,2,905sqft
"93 Worth St Ste 507, New York, NY 10013","$4,499,000",4,3.5,"2,313sqft"
"510 Driggs Ave Unit 3J, Brooklyn, NY 11211","$1,060,000",1,1,888sqft
"26910 Grand Central Pkwy Apt 10J, Floral Park, NY 11005","$274,999",1,1,No display data
"548 W 165th St, New York, NY 10032","$1,850,000",5,3.5,No display data
"1869 Lafayette Ave Unit 8A, Bronx, NY 10473","$343,500",2,1,936sqft
"2244 Bronx Park E Apt 1G, Bronx, NY 10467","$213,000",1,1,893sqft
"828 Gerard Ave Apt 3A, New York City, NY 10451","$245,000",1,1,No display data
"72-52 Metropolitan Ave Unit 3A, Middle Village, NY 11379","$469,000",1,1,648sqft
"179-61 Anderson Rd, Jamaica, NY 11434","$699,000",3,2.5,No display data
"1591 Metropolitan Ave Apt 5H, Bronx, NY 10462","$264,000",2,1,770sqft
"112-19 39th Ave Unit 4A, Corona, NY 11368","$425,000",2,1.5,746sqft
"75-20 Bell Blvd Unit 5F, Oakland Gardens, NY 11364","$348,000",2,1,No display data
"69 108th St Unit 2J, New York City, NY 11375","$865,000",3,2,No display data
"71-10 260th St Unit 1, Glen Oaks, NY 11004","$373,888",3,1,850sqft
"408 E 73rd St Apt 3C, Manhattan, NY 10021","$399,000",1,1,No display data
"102-30 85 Ave, Richmond Hill, NY 11418","$680,000",4,2.5,No display data
"2711 Harding Ave, Bronx, NY 10465","$1,299,000",6,5,No display data
"15-09 Cross Bay Blvd, Broad Channel, NY 11693","$808,000",5,2,No display data
"4384 Carpenter Ave, New York City, NY 10466","$799,000",7,2,"2,500sqft"
"10 Pennyfield Ave Apt 13A, Bronx, NY 10465","$449,999",2,1,845sqft
"2403 Dean St, New York City, NY 11233","$980,000",4,3,"2,064sqft"
"50-38 64th St, Woodside, NY 11377","$899,000",3,2.5,No display data
"225 E 57th St Apt 11M, New York City, NY 10022","$875,000",1,1,No display data
"249 W 261st St, Bronx, NY 10471","$1,399,999",4,2,"2,232sqft"
"453 W 140th St, Manhattan, NY 10031","$2,000,000",6,4,"4,098sqft"
"191 Spencer St Apt 8A, New York City, NY 11205","$795,000",1,1,767sqft
"769 Georgia Ave, Brooklyn, NY 11207","$1,200,000",5,3,"2,400sqft"
"34-30 Jordan St, Flushing, NY 11358","$880,000",3,2.5,No display data
"9059 56th Ave Apt 8C, Elmhurst, NY 11373","$448,000",2,1,800sqft
"1360 Teller Ave, Bronx, NY 10456","$1,190,000",12,3,No display data
"160 Ocean Pkwy Apt 2H, Brooklyn, NY 11218","$380,000",1,1,850sqft
"249 E 48th St Apt 6D, New York City, NY 10017","$1,600,000",3,2,"1,494sqft"
"750 Park Ave Apt 15B, New York, NY 10021","$829,000",1,1,No display data
"2218 Jackson Ave Apt 1007, Queens, NY 11101","$935,000",1,1,703sqft
"152 W 11th St Unit Townhouse, New York, NY 10011","$6,400,000",3,2.5,No display data
"200 E 32nd St Apt 25E, New York City, NY 10016","$1,395,000",1,2,989sqft
"347 Union Ave, Brooklyn, NY 11211","$2,500,000",10,5.5,No display data
"241 E 78th St, New York City, NY 10075","$4,500,000",4,4.5,"3,375sqft"
"2058 Benson Ave Unit 1, Brooklyn, NY 11214","$885,000",3,1.5,"1,719sqft"
"42-60 Crescent St Ph 10C, Queens, NY 11101","$2,250,000",3,2,"1,466sqft"
"77 Greenwich St Apt 36A, New York City, NY 10006","$5,500,000",4,3.5,"2,277sqft"
"2351 Adam Clayton Powell Jr Blvd Apt 514, New York, NY 10030","$935,000",2,2,903sqft
"77 Greenwich St Apt 24B, New York City, NY 10006","$1,745,000",1,1.5,842sqft
"7331 217th St Unit 11364, Bayside, NY 11364","$330,000",2,1,No display data
"100 Maspeth Ave Apt 4L, New York City, NY 11211","$569,000",1,1,No display data
"77-14 113th St Unit 3E, Forest Hills, NY 11375","$319,000",1,1,No display data
"575 Park Ave Unit 1101, New York City, NY 10065","$900,000",2,2,No display data
"3105 Avenue V Apt 5A, Brooklyn, NY 11229","$299,000",1,1,800sqft
"144-44 72nd Ave Unit 2, Kew Gardens Hills, NY 11367","$425,000",2,1,"1,000sqft"
"99-05 63rd Dr Unit 3U, Rego Park, NY 11374","$299,000",1,1,No display data
"86-10 77th St, Woodhaven, NY 11421","$615,000",3,2.5,No display data
"1591 Metropolitan Ave, Bronx, NY 10462","$264,000",2,1,No display data
"181 Hester St Apt 4A, Manhattan, NY 10013","$949,900",1,1,No display data
"1105 Ellsworth Ave, Bronx, NY 10465","$688,800",4,2.5,"1,890sqft"
"115-95 219th St, Cambria Heights, NY 11411","$610,000",2,2,"1,200sqft"
"303 E 8th St Apt De, New York City, NY 10009","$1,275,000",2,2,No display data
"92-29 Lamont Ave Unit 7J, Elmhurst, NY 11373","$288,000",1,1,800sqft
"145 Central Park W Apt 4C, New York, NY 10023","$19,975,000",3,4.5,No display data
"34-40 79th St Unit 4I, Jackson Heights, NY 11372","$285,000",1,1,670sqft
"111-56 76 Dr Unit B7, Rego Park, NY 11375","$450,000",1,1,No display data
"565 W 169th St Apt 3A, New York, NY 10032","$425,000",1,1,No display data
"3101 Ocean Pkwy Apt 5E, Brooklyn, NY 11235","$550,000",2,1.5,"1,200sqft"
"65 E 76th St Apt 4E, Manhattan, NY 10021","$850,000",1,1,"1,000sqft"
"121 E 22nd St Apt N701, New York City, NY 10010","$2,865,000",2,2.5,"1,353sqft"
"404 E 79th St Apt 12D, New York City, NY 10075","$778,000",1,1,680sqft
"191 Willoughby St Apt 2D, New York City, NY 11201","$599,000",1,1,750sqft
"1126 Bay Ridge Ave, Brooklyn, NY 11219","$1,590,000",6,2,"4,000sqft"
"153-11 79th Ave, Flushing, NY 11367","$999,000",4,2.5,"1,840sqft"
"45 E 72nd St Apt 11B, New York, NY 10021","$2,395,000",2,2,No display data
"200 Meserole St, Brooklyn, NY 11206","$2,899,999",11,5,No display data
"62-25 65th St, Middle Village, NY 11379","$1,249,000",5,2.5,"2,448sqft"
"141-22 72nd Dr, Flushing, NY 11367","$1,088,888",5,3.5,No display data
"117-04 Rockaway Blvd, South Ozone Park, NY 11420","$1,150,000",3,1.5,No display data
"99 63rd Ave, New York City, NY 11374","$1,200,000",1,1,No display data
"243 McDonald Ave Apt 3E, New York, NY 11218","$675,000",2,1,No display data
"1145 86th St, Brooklyn, NY 11228","$1,699,000",7,3,"2,940sqft"
"43-05 Crommelin St, Flushing, NY 11355","$2,299,000",8,3.5+,"3,432sqft"
"452 W 19th St Apt 3A, New York, NY 10011","$1,625,000",1,1,"1,024sqft"
"42-26 147 St Unit 5, Flushing, NY 11355","$599,000",1,1,650sqft
"1587 E 19th St Apt 4J, Brooklyn, NY 11230","$598,000",2,2,"1,038sqft"
"150 E 23rd St Apt 15A, New York City, NY 10010","$5,500,000",3,3.5,No display data
"77 Greenwich St Apt 17D, New York City, NY 10006","$2,485,000",2,2.5,"1,371sqft"
"2226 Givan Ave, Bronx, NY 10475","$449,000",3,2,"1,116sqft"
"2461 E 29th St Apt 6H, Brooklyn, NY 11235","$259,000",2,1,950sqft
"3090 Voorhies Ave Apt 4E, Brooklyn, NY 11235","$285,000",2,1,"1,000sqft"
"84-75 127th St Unit Queens, Kew Gardens, NY 11415","$769,000",3,1.5,"1,632sqft"
"153-36 118th Ave, Jamaica, NY 11434","$575,000",2,2,702sqft
"144-30 Sanford Ave Unit 3P, Flushing, NY 11355","$329,000",1,1,No display data
"1 Metropolitan Oval Apt 10H, Bronx, NY 10462","$200,000",1,1,704sqft
"32-06 100th St, East Elmhurst, NY 11369","$688,000",4,2,No display data
"575 Park Ave Unit 803, New York City, NY 10065","$400,000",1,1,No display data
"611 Banner Ave Apt 2R, Brooklyn, NY 11235","$299,000",1,1,800sqft
"525 Park Ave # A, New York, NY 10065","$17,975,000",3,4.5,"4,410sqft"
"107-48 92 St, Ozone Park, NY 11417","$865,000",2,2,"3,000sqft"
"33-47 91 St Unit 1K, Jackson Heights, NY 11372","$259,000",1,1,600sqft
"78-23 Springfield Blvd Unit B, Bayside, NY 11364","$368,000",2,1,988sqft
"1 Metropolitan Oval, New York, NY 10462","$200,000",1,1,No display data
"785 Park Ave Apt 15B, New York City, NY 10021","$1,125,000",1,1.5,No display data
"1156 E 104th St, Brooklyn, NY 11236","$699,000",3,2,"1,760sqft"
"3423 Richmond Ave, Staten Island, NY 10312","$948,000",4,2.5+,"2,400sqft"
"1039 Tiffany St, Bronx, NY 10459","$699,999",5,3,No display data
"400 E 56th St Apt 33N, New York, NY 10022","$1,900,000",3,3,No display data
"65-50 Wetherole St Unit 3F, Rego Park, NY 11374","$480,000",2,1,No display data
"109-55 153rd St, Jamaica, NY 11433","$899,000",6,2.5,No display data
"134-51 173rd St, Jamaica, NY 11434","$609,000",2,1,"1,023sqft"
"574 Midwood St, Brooklyn, NY 11203","$800,000",7,4,No display data
"186-14 Grand Central Pkwy, Jamaica, NY 11432","$1,668,000",4,3,"1,850sqft"
"66-46 79 Pl, Middle Village, NY 11379","$1,400,000",8,3,"3,524sqft"
"240-02 70 Ave Unit 1C, Douglaston, NY 11362","$499,000",1,1,938sqft
"65-50 Wetherole St Unit 5S, Rego Park, NY 11374","$470,000",1,1,860sqft
"760 Decatur St, Brooklyn, NY 11233","$1,245,000",4,2,"2,268sqft"
"226-62 77th Ave, Oakland Gardens, NY 11364","$1,399,000",5,5,"2,520sqft"
"104-15 89 Ave, Richmond Hill, NY 11418","$1,200,000",5,3,No display data
"16-66 Stephen St, Ridgewood, NY 11385","$1,499,000",9,4.5,No display data
"152 W 11th St, New York City, NY 10011","$6,400,000",3,2.5,No display data
"60-70 Woodhaven Blvd Unit 3B, Elmhurst, NY 11373","$648,000",3,2,991sqft
"107-05 Lefferts Blvd, Richmond Hill South, NY 11419","$2,500,000",10,4,No display data
"416 W 52nd St Apt 312, New York City, NY 10019","$2,695,000",3,2,"1,929sqft"
"4153 Edson Ave, Bronx, NY 10466","$399,000",3,2,"1,233sqft"
"118 11 84th Ave Unit 513, Queens, NY 11415","$265,000",1,1,No display data
"212-30 23 Ave Unit 6B, Bayside, NY 11360","$299,000",1,1,No display data
"225 W 10th St Apt 2C, New York City, NY 10014","$1,149,000",1,1,No display data
"2156 Cruger Ave Apt 4C, Bronx, NY 10462","$159,000",1,1,750sqft
"9031 Fort Hamilton Pkwy Apt 1E, Brooklyn, NY 11209","$250,000",1,1,650sqft
"34-23 255th St, Little Neck, NY 11363","$958,000",4,1.5,No display data
"2040 Yates Ave, Bronx, NY 10461","$979,000",4,2,"2,158sqft"
